"","Pt1","Pt2","Pt4","Pt5","Pt6","Pt7","Pt8","Pt9","Pt10","Pt12","Pt13","Pt14","Pt15","Pt16","Pt19","Pt20","Pt22","Pt23","Pt25","Pt27","Pt28","Pt29","Pt31","Pt32","Pt35","Pt37","Pt38"
"TNIP1",5.70302393941018,5.13046720323573,4.51559065708569,4.86707836172089,4.55380146993578,4.96367019588044,4.49541119110876,5.06880344565649,5.33610345042122,3.54046016871771,5.7909041167578,6.02146142026242,3.87204072993014,4.88193095621156,3.82319083767184,4.70868188244212,5.3386535586005,4.43871722305229,4.64408409207389,4.91028080865003,5.5337663079222,4.69488574316469,5.3506083170587,4.72067506957718,4.12149132560583,5.32901632676894,6.32588626564953
"PLA2G7",3.84373527231493,1.64959197419874,2.89354000571633,2.62847732342302,2.30694111382578,1.2102225432593,2.03893645150455,1.14881648132644,2.89347931144129,1.24356989010798,2.3366740384518,3.32347025530842,2.55256467791503,3.52332515211437,2.50784013597888,3.70483098098176,3.18181218452212,4.73471245010711,1.5391776933172,0.517435612074626,0.920086697481247,2.42271100627277,2.52261388475724,2.18669664412743,0.743529559706252,1.24402297212502,4.72271157738749
"TNFRSF21",3.2117549775846,4.13854451307333,5.15219855066556,4.978521901121,2.13749333760649,3.29369669034121,4.29501155761373,3.89420020033281,4.6494864416369,3.53606629283601,6.67570629595633,4.89573976220717,2.85517025581215,1.84195252621704,3.94732707354707,4.84040387442154,4.55745069767263,2.5194997952664,4.90379014640308,6.15130835454978,4.2474165707054,4.24705756049141,3.34381197833236,5.39001937992044,3.94872736925184,2.59039402320556,4.93308340501651
"TPBG",2.77701030686926,2.03923873482114,-0.111453780936731,4.31760632789197,2.71545003162202,-0.808708359886714,2.27314510111647,1.62522972211112,4.28989004021336,2.08830110150968,4.06953544343694,6.15803713882131,0.519012707768765,-0.0526753798580647,0.451912592926015,-0.286726335790878,2.72197413789818,1.84602640008933,-0.748923811048851,3.82790508781836,5.07213552190305,3.39002718579888,1.19678072605559,4.96967263801035,0.349730366988483,1.29720988989085,0.864768875069208
"GNA12",4.56608974045571,3.72719041396537,4.29076555532014,3.94680533886022,3.60917627501407,5.20971582838648,4.47154491063058,4.08342420590104,4.91521004321257,4.4482304613652,5.22548505387107,4.78588745624108,3.59854040094376,4.55335206591724,3.53492528057711,3.3854082130607,4.01312887225178,3.95420642115809,2.70806126483744,3.98002209803023,2.54974128266884,4.43854893073943,4.84996642129044,3.87259885327834,4.33047410651253,3.50905186384906,4.28229603976844
"SDK1",1.19122213303547,-2.11255299453907,-1.95436579120508,-2.10536322493053,-1.73458455862975,-0.374182053181625,-0.424931377993982,-1.91024262712699,-0.544355396071451,-0.735003669104692,-0.867166120841369,0.516740478889363,2.59535149681437,-0.817667426766541,-2.16872970847789,5.71171863008074,0.893446575445175,-1.60948235831955,5.84379351049618,-0.0471077882719308,-0.183766928824031,1.14208924383237,3.63430766392498,-6.39017902947924,-0.463972720348669,-3.95379606531732,1.136433416754
"EGFR",1.31060388969874,2.29564404356986,-1.34159796545003,-4.19706459239128,-1.83051258742385,-0.0356474265137224,-0.489998974576682,1.05989237100278,1.71649536711658,0.174325916241788,-0.711673345209517,3.66839545352177,-0.866065432829191,-2.20420148588095,-2.55481869138058,-1.72718056050284,0.883934148766586,-1.36689899255655,-1.1520972335168,-0.529738770404015,3.89052497707194,0.678877152768562,-0.755952307411216,4.33871204741484,-2.98811027775904,-5.26786675223041,0.12272377171817
"IGFBP3",6.16500845437911,5.10302053286811,5.65675066187746,4.18174026654771,2.98384684661004,7.05958773848382,5.75296870305149,5.46847866032908,11.1927121167113,5.52134771362814,10.8718088364738,5.96013634044467,5.75920564645427,7.83695379726005,4.24007417942528,4.89805904494708,6.14721883275321,4.61722205731765,3.98906936955325,4.36106668282895,4.78095160825173,2.70101827359459,5.31344017215016,8.64646259944575,5.04910499401164,3.65383142698033,5.27267694075976
"IGFBP1",-6.02259421870442,7.42970972669429,-9.96578428466209,-9.96578428466209,-5.7900382634138,-5.73143150479071,-5.22485129334304,-2.66831636166295,4.60968819469554,-2.22346794186537,-5.11470216195884,-1.80444165368467,-3.98596919849678,-3.66675689006011,-9.96578428466209,-9.96578428466209,-4.49357723573744,-4.54084983812765,-5.32904282079721,-9.96578428466209,1.14777573667873,-5.06730349866415,-9.96578428466209,-4.51125370306887,-4.17974894642633,-9.96578428466209,-5.66563042117021
"TMEM47",2.45966927718825,1.14030252935929,-0.566059213564192,-1.26559409610164,-1.25279950905394,-0.150757852650876,1.62980121228792,1.00935611951136,3.39078375206992,3.835714863085,2.82546575045261,1.48185453507042,-0.255506744559145,-0.0973442604415307,-2.88808299598259,0.0423402049738804,2.60310556439857,1.60935312665758,-1.19044315783982,0.520771612900075,0.0371938813297006,1.76394161488146,-1.37728782615074,2.00483240930927,-0.390916220505694,-2.10803916747092,2.83933117795038
"MSN",8.56946902132122,6.23476999041394,7.65424176618745,8.06274110266756,7.21483092548007,7.42625269664628,7.07933713819634,7.7029865467461,7.34423879522299,6.30504234733725,7.72894828870972,9.22755974232753,5.50823552729663,7.25021015467496,6.30695035258469,6.6804695625408,7.80289306087628,6.72413242757274,6.06318426665325,7.92208507536958,6.47178543191162,6.61292693459787,7.70824660297674,6.56548239080574,8.44893781000865,6.6182096693938,8.13927534182352
"IL2RG",5.13722029492098,3.65101673392766,3.59874158933271,0.00446060062280763,1.41900612537003,1.9405697012951,2.62324972727589,4.35951791988732,1.89767513444525,1.1791102323671,5.41915290701133,3.80802462331753,3.74628286097177,3.64319496081088,3.59641472194285,6.69476538637287,4.92188008023524,4.1335994892732,5.18482312152058,4.17330954924565,4.03320670801558,5.01125507563391,3.5403045290216,3.07649088956524,3.38646346286462,3.96029466615418,7.68814989888427
"PRPS1",5.377600505588,4.85841874504125,5.43620428170815,6.16298578419894,5.53178441368418,5.36854328500292,4.85772936675687,5.49787874091619,5.51374851552668,4.19807492461212,5.16156980371531,5.76203466867743,4.65516676610201,4.7184959361491,4.12775849335359,4.93928563988108,4.8841406352287,5.24490646306073,5.41857809539071,5.03974737227965,3.79689366125166,5.15286114417476,4.60742222100994,4.07487468053431,5.43868246267607,4.54222143002212,5.22643597040927
"GPC3",4.66077157057055,-0.799907615313605,2.45241350374757,-0.351298053964029,-1.74447667407862,1.02293953230419,2.34033455353487,3.0077214251375,1.99916426840343,2.70004357442297,3.12818658644907,1.45664133143564,0.959737260844811,1.91051755930458,-0.232728987876579,0.952447223507803,3.44961772541755,3.71045462031495,3.50322871999393,2.32258183843886,-1.92185282454571,4.15733482916489,1.42006978057708,4.28653800454919,0.583743540792367,-0.309466295130263,2.59064347812609
"RGS20",6.02674760557189,6.21885067484274,4.93105829215306,5.65613196608398,4.21960152595856,4.09346009955575,6.07714787904008,6.08304635515646,2.50557267726306,5.58509311964837,2.28694736686794,1.84558936922541,5.74238098476954,4.96961240107543,2.74423276015688,4.55246869299353,4.19653083423736,4.91616114585497,5.67197113716394,1.41067075991456,4.23929113945486,5.02426616172077,3.13892379576203,3.28061225105792,5.54568136870418,4.74168719995347,2.44300542171988
"GINS4",2.06222533285919,0.21745834884232,3.66306924555455,2.46222566441785,2.13145411276892,3.08297043185816,1.95508331242505,2.29234502342695,2.84494790086145,4.31693321466149,1.79775341656538,3.54373290156428,1.07868369124676,3.60746194517417,0.810765490097842,0.635500514455073,3.08212263593482,2.20995333574642,1.68565893368872,3.55321101966121,0.458206816290863,3.21029737056689,3.79320871172791,2.18917839432358,2.92386484488753,3.08515797714545,2.66570523063973
"MAL2",-2.6186084659657,2.80379689582101,-9.96578428466209,-3.5465686265089,-6.33287483128762,-9.96578428466209,-5.38075525534989,1.35872349861161,-4.49109841762672,-4.25514395428059,-6.93871826496164,-3.03988951517663,1.22618388512021,0.0778985113178964,-9.96578428466209,-3.04763773312012,-4.4916082700892,-2.69637332183498,-1.81176700431992,-2.50226690199251,6.52778896350862,3.69616838979069,-0.779667318237727,-1.67425136056115,-9.96578428466209,-4.21640461315518,-0.427054434414632
"FAM83A",-4.83396056160396,-5.16831434853452,-5.08936755625704,-7.31252940438203,-3.97161012703759,-4.77722565660069,-4.32021735139731,-5.67129779379358,-4.00826895874499,-4.69756456450669,-5.89668019787375,-3.02692924888434,-5.19114957296196,-2.74557667162666,-6.69543289902923,-3.73884557972855,-4.70577319563769,-5.33185221851058,-6.10142963511856,-3.67647139621654,5.16659260724383,-2.18686952587251,-5.73891308832473,-3.18257207635288,-4.00879316203001,-4.64361343623443,-2.60560886491813
"AK3",4.79807589610071,5.89653104378485,4.61621500964176,4.28440336106418,4.6386243824411,4.57252227471864,4.38685015432888,4.50132980949953,4.6613393725442,2.20077224493972,3.71285161367605,6.3957118152698,3.97477076906038,4.24656416045138,2.26338822710491,3.50503733636302,4.35083730226995,3.46961345832904,-0.231290103961751,5.19790521846431,4.26270550674148,4.52157575218988,2.19596836106544,3.88479376507061,5.14456338944823,3.46954829589232,4.12759471518961
"CDKN2A",7.0248547372858,5.4339646829144,6.13861325513568,4.76064484192169,0.556132108392398,7.702770818389,5.965591556719,1.18871947100331,0.477558665026466,-0.0467931313305401,2.00556346712693,8.73125343792233,5.20915526037349,7.17930719694906,5.78813381339946,6.06233813700055,1.43831573398325,5.62114889722759,4.79206129195608,6.39534590967644,3.49752347943164,1.35343442959023,0.0100141085823285,0.56805220513821,6.07519766659122,5.36544106617446,4.10106432281252
"NTRK2",2.45242501489345,-3.1852311873967,-0.511981326903582,-3.37265714192546,-3.05187630664643,-0.421589004594987,-0.651416705714863,1.82828802575913,3.17864886619136,-1.96803374103435,1.06515013753113,1.28321838036038,1.83771997692739,-0.0689475574937793,-3.56188741469499,-0.846937467572241,1.55361918089373,-0.776409166923843,1.74098170283083,1.72765094273804,-0.7298265405475,-0.607647143350406,-0.768550918198273,3.858737243371,-0.892374188398585,-1.99313982928422,-0.840529859636185
"SHC3",-1.24290729891674,-2.8729710726194,1.28819466544736,-0.439600518861242,-2.74216387576025,0.771370737128577,1.05493119307797,-1.93510509089521,0.399716828857271,-3.18364479846425,2.64395167957667,2.78165565590646,-1.933866543631,-1.84225386876626,-4.6100147270548,-5.63432133079969,-2.02391976517422,-2.67870095654918,-3.01282186938897,-4.26800522552088,-0.0830865316477929,-0.495880297333261,-3.03992519694225,-2.2283439519431,-3.3589119416416,-7.09899941934331,-2.78833485585769
"STOM",6.84350678419495,6.76651525099133,5.94120154148965,5.50800192954595,4.3887872159119,6.08853136350375,6.86895111879526,6.30786759828673,7.57625251963126,4.66714588253589,7.10088349102186,5.34895554660986,6.06600282075342,5.7152358962015,4.24117454873811,7.1974116729425,6.47382150107113,7.22620078671177,5.81685180736655,6.73681605499239,6.18453144997182,7.16387403714529,6.07299849611723,5.40573108631484,5.86471636053604,6.69489268343455,6.12952936581152
"PTGES2",4.16984172960602,3.89736914355756,4.7608452051958,4.37292746628286,3.90104240668419,5.25430835006172,4.53396007524463,4.32879563811769,5.27143056931669,4.02640815418393,4.41895415570955,5.52607200497204,4.41399159485198,4.43536204207152,4.91291120149163,4.66140540038738,4.08015497976299,4.59370972734744,5.73055399396202,4.61045322269892,5.04958405569048,5.53387525957399,5.94367284958591,4.13298485378271,5.34700602056195,5.60034026267989,5.08655036370979
"NOTCH1",3.41883376845406,2.71195675024465,3.91135827020433,2.15846743025901,2.5513720368035,3.02015949047816,1.7990489198689,2.25982532523439,4.8235761758861,3.70510400048336,4.14842078121868,3.6405361535708,2.09104943207286,2.19424459341684,2.75489200003784,2.21431541455677,3.33098028189604,3.26219524045726,2.49714001288316,3.14568652105264,2.95441938305489,3.73137055544502,3.11314960397578,2.54820354853438,4.00435705977889,2.86359949469245,3.5227645131517
"FAM171A1",1.97498614034435,3.21684224190767,-1.21868331074258,-1.53397361118484,-0.204150311697958,-1.60692661041709,1.08871052282573,1.00497469083027,3.08984989810223,2.67078180647935,1.08149275437599,4.84721363438891,-1.16608400998214,0.614499185958372,-0.816809394098111,0.737623301461109,2.27655995159206,1.22536384473256,0.130814849909993,0.417616128278085,0.730691042764143,0.374105735799564,0.653879038989431,0.565292101189726,0.432113007858057,-2.16008972597382,2.63747523558903
"ZEB1",3.78944391090047,1.6640017926146,-0.361794644608779,2.87085152183945,2.17516249074719,2.57554314296798,2.1983668953503,2.95249964882542,4.44085585488389,3.94403621220243,4.03764461854516,5.00304501454486,1.06031100457389,1.39065890432547,-0.859786257113213,1.655658575174,3.4730481798193,2.82647312377233,-0.26451239750419,2.77484890363365,1.03460191430466,2.01472005077298,1.98362873481624,4.47220431263515,1.80375010615936,2.33747642459805,3.58716422773076
"ADIRF",5.55665765780492,4.09017881655562,-0.143753330131455,2.69275243893924,2.94168223292246,6.93079248956246,4.17778800233592,6.58606991154755,2.44446352176565,2.29259420418756,4.07820076090569,6.53703935330483,2.12735086708447,0.648210260083189,3.54855800239316,2.39833451691715,6.26114317138191,3.25828848850285,4.38703269305952,4.68163513721556,5.67980443505458,3.41102073554049,2.6186854217847,2.84606909289172,2.4694222437151,1.88847009200897,3.5532926751186
"ANKRD1",-3.72792030872429,-2.43390455558269,-4.45938758170152,-3.40171989932943,-3.70435888705956,-4.61091451259939,-3.700075998115,-4.1132556146134,-1.78493576713648,-6.27030867011027,-3.59677927719838,3.29047480634782,2.10452217670243,-3.33693816241649,1.30352274235276,-9.96578428466209,-2.78840087707668,-3.65219804811686,-5.56863547892141,-2.96063846768037,-6.08440412300896,-1.37809747454477,-2.07294418764754,-2.2629586414401,-2.87394354005498,-4.59541040258228,0.437110965410721
"ADAM12",4.15223388327887,2.31234869597873,0.451258625286732,0.277292126740936,2.74347800809313,0.354234759667289,2.24510667287522,2.55767550833025,3.74941321095869,3.89154088507205,3.84649909377354,3.82318491851614,1.35132048654486,0.856495678501537,1.47881851695311,1.27927086153874,4.60813421509303,3.11923873692881,1.53421431780937,2.52862314926471,0.282895712796758,4.51079230382778,3.12230486995795,0.837729396503915,1.94061800378513,2.02123541270781,1.56158919356405
"ADM",4.03731025335127,2.08110865531866,2.06385275747292,0.225420400259108,2.50971663080876,3.90505308295912,3.63854723261127,3.75976969260851,6.10380386478199,3.71374839907159,4.77971724920743,7.10885809536613,0.195993203976129,5.82289997806483,2.65337293188596,2.7226445463847,3.88042812174739,3.780071317414,2.38244935201917,3.06055960226616,4.6025725821352,1.00783404612943,3.95453781049541,3.83717370508292,0.570436360304126,5.94163694262273,2.71518864413453
"PAMR1",0.83686582267408,-0.0848443795866478,-0.481546055524481,-0.469823225101134,-1.67345698348381,-2.46224088827824,-1.4613429284302,0.399269507693662,0.00914063169190901,-0.716830474964115,1.59342336701135,3.29034486225945,-0.694398011478716,-2.12795958583388,-1.02173267610419,-2.26598724552653,1.17630425456619,0.541595435677924,0.0398994362521386,-0.92955471716471,-1.12369200700922,-0.0753006702546675,0.180692719440219,1.99358333925909,0.816017606626183,-1.14531580668759,-1.44394515848658
"SERPING1",8.41465553767495,9.27890534065741,6.30497835944786,6.44998125139344,4.69068825891132,5.02466806234273,7.08343362553358,6.76998738094856,6.23192299580031,5.4225431422579,8.74681134114563,6.96202625977227,5.98124252657802,5.3292839024307,7.06587962201308,9.04539767905877,7.91080305673265,6.60916803133325,8.83328155813621,8.70088412950267,5.19297164304859,6.56308232191691,6.77767919845544,8.61348775658962,6.51710117778349,4.42649001836715,6.93653527930702
"NCAM1",-1.37811864992946,-1.11184039426637,2.27451704806045,-3.91852865642234,1.52014045957543,-3.5976586567839,1.25582050082008,1.97227665528683,5.60586254324618,5.86515758392267,3.34641675790836,-2.04982045678212,-1.39848975885476,-1.90911548947476,2.86400868988455,1.26371222401651,4.04665419266949,2.41644601993315,2.00743950655437,3.08548112703547,-2.38309688090368,2.48383444632685,3.01005345690417,4.49000874469442,3.58057914169334,-1.01890543128855,1.54725942667181
"ATM",3.98905872002666,3.29870205051042,2.02577149873661,3.1940126623636,4.65518062486992,3.15146082032566,2.77655800408741,4.2790137544773,4.02790105850474,4.12937465438716,4.46691469844549,4.35037401519589,4.14581373266757,4.43963203884672,1.21471722591559,3.3101236031901,4.28339902365447,3.58027465461282,1.24068692735628,4.79659472122459,1.07476770316116,4.06573647380456,2.49042949471695,4.56191560276654,4.69688801334006,2.83429853481875,5.51537307840789
