"","P6494","P1867","P5038","P5118","P4631","P6126","P2051","P346","P2056","P4949","P5784","P7357","P1509","P9449","P167","P9521","P1494","P7623","P9705","P4810","P3549","P6336","P9699","P8727"
"ACTN4",7.70159064055902,7.66840282378885,8.89265513151171,8.6722803579791,6.85281037455327,7.80179887811846,7.41689039745051,7.62952419613442,6.31320593764023,6.23056233558697,6.35173608908375,7.48186399839058,8.12783444242615,7.50778671328109,7.84808456765283,7.26392642186562,6.87661516926662,7.81036597981079,6.4234353061748,7.9061269674216,8.86128855895043,7.48070135499864,6.78948147878282,6.24405361638957
"EPO",-4.69769803042758,-9.96578428466209,-5.71639962603187,-9.96578428466209,-3.91114198369306,-4.12185820985173,-9.96578428466209,-5.76914576850564,-9.96578428466209,-2.8772398276863,-3.55910816793186,-9.96578428466209,-5.75186159514238,-9.96578428466209,-6.21353879778437,-4.903066754965,-3.34677191527267,-5.89568696031603,-4.61491226842984,-9.96578428466209,-4.73565429958731,-4.76813509364866,-9.96578428466209,-3.53938533201181
"KLHDC7B",-4.18225691168999,-2.33090790638273,-2.54183641162588,1.56643525517581,-2.65478077867774,1.710274156653,-0.356221371595542,-3.93709800664826,1.14343913487825,-3.2470116928349,0.888414009021482,1.97168517252087,2.40163319689071,-1.63150205936685,0.247988257219131,-1.99507440094176,-4.03379636522131,-1.30751566660441,-3.04055624973958,-3.24906769295612,-1.14469275521512,0.53599320127922,0.731226695587681,2.93464481931014
"PXDN",1.41175162896452,4.11165734626313,4.13314426788628,5.67078086426505,0.00918949205352269,0.9489820274282,2.33622339335789,4.9636405791843,2.48608619420224,5.73281187208294,3.37169824670375,3.01123799171849,0.795841739941414,1.67769314795035,3.00594785628905,0.935738830438757,0.602143278711937,4.17339931269124,2.81955987512907,3.46278526254963,5.60051359213914,0.529631072869016,0.786395625137889,1.97569254398654
"GDF15",7.26674906760977,10.291482693003,0.572433753250883,5.79971679317496,8.56554767374987,7.54983856348704,5.33277952963282,8.6943961960561,7.07524380654275,3.27014018460723,4.15521492216384,7.52688260274341,7.49491956954672,8.86270244007759,7.14771372235215,9.42340168886997,7.71068247366884,6.90091509821994,6.20707095277993,9.67508374418134,10.1229069203595,8.91126913630625,6.98090500281352,-0.673706573076193
"COL5A1",2.41890504512684,6.70929063572336,3.95213783864975,4.57889645780811,1.47911153913061,3.0168243299206,3.25544785853923,2.56588471141299,3.99981965184789,0.535266665982939,5.75613996570786,1.5202914885405,3.14860063590714,2.10665987582645,3.52534227187771,3.62758349336083,0.803863500710432,4.36212618200177,3.93561060998684,5.79677683396284,3.10575517152691,2.30981355718616,1.85699365495023,3.13821813655118
"ADRM1",6.05158092063065,5.91365537748694,7.51940823397375,6.86583223046156,5.7883176824879,5.9707087334976,6.40793052929529,6.16620727941511,6.62878088446699,7.14523928211685,5.96187100979977,6.17647437532617,6.47264697902241,5.49496595693751,5.84207623674933,6.18221357065133,6.32065435439308,6.10060557611644,5.34309864023265,6.42583691541415,6.95460346523814,6.48370938465677,6.52824936442864,6.14489884187058
"SESN2",2.77548886870711,2.55922013512506,1.31497488819489,2.71207407098709,2.92127064749595,1.93315714269073,0.540394345776663,2.21607609827918,2.65612563839296,1.46858331700683,1.58011170855882,2.22381483550493,3.31833708954434,2.10367890936716,3.11657435813387,2.86650250309653,3.24943320479891,2.36278125845199,1.4571740027042,2.89316802608885,3.37812315306169,1.97964857782743,2.84892434145183,1.9051313590727
"ATP5IF1",6.55608908812605,6.40744283178337,7.10258465113623,6.36720155300259,6.06449272982635,6.64686827587549,6.7667144096973,6.56991179641204,7.14162693021912,7.14628863717507,6.91586743100128,6.47040996481927,6.52584493862268,5.96589277125012,7.38284014447524,5.46863544596714,6.24206129852292,6.56742071532735,6.02721599120257,6.65284497300198,7.30494904061134,6.60798566631731,6.70099449416827,7.15547603043342
"MED18",3.03993499091144,2.36544618872404,2.5500091680907,2.90253285258046,2.8508694163353,2.27243831485986,2.17881023348325,3.32296646154965,2.33147305976287,3.11103632173783,2.59608596783772,2.67789606593911,3.26384869756282,2.47339729239044,3.35267379105033,2.31517782702512,3.16781712755998,2.08021421374471,2.8977612509697,2.87871749539465,3.35559424163287,3.08758504083131,2.93849846314823,3.02728323700763
"THEMIS2",3.74671047402054,3.80183120502853,4.12971163979345,4.18960319690582,1.58457292046441,2.4726671224003,3.886540392761,1.40652578600688,4.79370864249168,1.76959403566127,5.64449948831805,4.35545329288125,5.97895751198872,2.1327643643874,4.05342417616174,1.66586570828294,1.51898323643187,4.96914588420646,2.4438850859645,3.34657401040887,3.06984993392358,3.95198869494276,4.70936232750294,5.35537576519781
"ANGPTL6",-2.23221979231426,0.455333796677223,-2.13246405718044,-1.28949219031671,-1.75406630143797,-2.9326696783829,-1.94842464748138,-0.371444749947325,-0.123852037643032,-1.38959852254823,0.341109050783803,-3.26938699637792,-0.406984770175364,-3.22275410222593,-1.60022296478216,-1.22816849715846,-1.88297526814316,-1.5584272843087,-2.46156116474924,-2.47239313377214,-1.35924952210069,-0.114633367433645,-0.37855995434715,1.93233335227827
"SLC6A8",7.23640651332265,4.36748289813887,4.87186828448478,3.7590066552564,6.28459741449813,4.4776514261651,6.00266427000424,4.68799567284709,4.52420788791007,5.15971394327958,2.78738022229634,5.17986133104377,5.29942051400671,4.11267511469936,7.1717572623874,5.96181314409419,6.6178920381971,4.75861232340536,5.82345641049385,6.09759183584854,4.86391367866184,5.54327315173304,5.35221826056807,1.0597013721463
"ZNF236",0.736041973749968,0.920689653380971,1.21339705579805,0.532596244043466,0.995810106094576,-0.126624597087583,-0.0804783763462067,1.32754366229427,0.015354834293464,0.666747504013403,0.210052154749104,-0.492957405995675,0.504203412349425,-0.0328815740371749,0.164606090882773,1.07679849834161,1.29769619812913,0.396773271273814,1.55643922549725,-0.0773423896173787,1.04965167619687,0.598555773323511,0.570511505798891,0.945562758710555
"AKAP12",5.03683737435463,4.37659600669184,5.5899252418955,3.06135110145561,5.96595970571367,1.73082686926732,5.26440881965455,4.86130034702039,4.02574641879703,2.51080751733556,3.7714102346452,3.03431609467941,4.59806739242064,4.23762490001616,3.00463801482875,3.01282250829124,4.20073189487526,6.316102286969,5.0428019047183,2.90829797927686,4.07256032362511,4.11528299539919,2.32490850754631,2.3062855746793
"LILRB2",-1.47399530953693,2.25938398083165,0.742782340200019,2.88810028456342,-1.86209782288651,0.433760681965345,2.6101283506391,-0.350719331010875,3.64457158911063,-1.41256203598523,3.57936119789094,4.06736336711961,5.53932323794661,0.804854833656592,3.28476433267022,0.690792527340313,-0.209740084673275,2.59259337671963,0.46461599449702,0.687221974421807,0.595093040280957,3.0090676364534,3.15063765798352,2.49994535787558
"PYY",-1.97874202404121,-4.38565387865196,-3.38661771618319,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.46283635378689,-9.96578428466209,-9.96578428466209,-3.35589933452661,-9.96578428466209,-2.6117553466077,-9.96578428466209,-9.96578428466209,-0.719103057556877,-4.71332699372339,-9.96578428466209,-0.175655752538642,-3.0408649187148,-9.96578428466209,-0.0556977547555818
"GINS2",1.09907970987194,2.24762679408533,2.89426482631943,2.04839663120822,2.28547620132635,2.88193668947286,3.09477993430301,3.76704030386162,1.92345347429418,5.27570735959614,1.2386951599542,2.24882626024651,1.72710578240724,1.97516425223913,2.54011656673711,2.42164072817665,2.03577872723286,2.84354172490545,2.4189239296821,2.95312738939116,2.84780653839999,2.22718039795178,3.01245067874893,1.75176362659038
"IDO1",-1.97136861524177,0.830912420275331,0.800405028881392,3.36324117721599,-2.38559356594448,3.39207008242769,6.26317340881556,-0.639950425440037,3.52953362799871,-0.7308016414981,2.82016057751168,5.49851576287201,6.86209178862155,3.52614395007759,3.48004533994075,0.740159069311747,0.215318266091711,1.40333317393773,-4.60573260249445,-0.966099908724922,1.81605078413431,6.08221931113528,3.52172919696387,5.18408585871865
"RAB11FIP4",2.52984842617253,0.951080449863773,-0.892215731082288,1.43266549501644,2.28486351214881,2.56175380983398,0.249991368358195,0.569452204775844,1.5456125922168,-1.29975916552946,1.95212851761976,0.848469712446064,1.69388165831912,0.666883816073882,2.92633537551833,0.63471406877001,1.46915663199964,0.0804666556132525,2.60180109025559,2.54030258540259,2.413185152554,1.48786703889252,2.3079064298401,2.78990449219062
"TRAF3",1.79974631792472,2.88301663455095,4.21633845148834,2.94273968894151,2.55202779135455,2.71140239499439,2.60149685458734,2.65603179600925,3.15829016467192,2.72901975034994,3.16148947583402,2.78011898704263,3.30380996702129,1.69185572054574,2.51394546395039,2.80928683931672,3.08352315268328,2.10965809502129,3.12261308840528,1.86972930062528,3.01722354584164,2.65530602804299,2.80106757921348,3.78485990151464
"HACL1",3.19754776223432,3.12002839266507,3.83966739200655,2.38157963453814,3.28717231811986,4.3251273280418,3.32400408139443,2.90421624718104,3.16645194430449,5.00420473284929,3.14273853862892,3.56208364269616,3.43562859405209,3.59844858192099,3.74477464879655,3.16992660443591,3.30163007818628,3.22041508995043,3.29210587968913,3.55771641436072,3.79634856240059,4.12281350308963,3.2293956531274,3.62038699979558
"PDLIM4",4.72201784504056,4.66261568637132,1.06522072815919,5.29704831408076,-0.803554103617991,2.92198085683503,7.03413866505284,5.28503594978498,3.19309201874664,5.04823182547024,3.95741318890934,-0.303988375950156,4.75598780535458,2.23519092704256,4.07761046330811,-1.3472079040844,-0.118258647787319,4.03582622472689,4.81160460721998,3.4365616439563,4.46907195208039,5.31976965196283,0.691105312566698,3.19108725363585
"GFPT2",1.12050456332202,3.414744422082,5.55727835076686,1.64159689243914,0.960096486331185,0.559119772624012,2.76124697121493,2.24638984441188,1.13749040828086,1.59268904583488,2.63578688927146,1.69625650217879,1.14743695881748,0.675255903287933,0.64984535230601,-0.423253433434777,0.261073412927185,2.64197137645529,3.18727525939907,1.44348995818685,0.425964105992345,2.56239874588103,0.248036850398178,1.14771046661919
"AOC3",1.06217007731014,3.97347351957549,1.09713206604802,2.31638327493348,-0.528927023112509,1.55251971033098,1.85311739122355,1.81129839002488,2.88066789547877,-1.83313547353855,4.0920213373815,0.0168385895344367,0.606129491864388,0.804350991200318,1.15765171355226,0.469417154426789,0.540582808240977,4.32406890786257,1.29646328092688,1.72327021207454,2.53364308045217,0.69100701594549,0.565977295412257,4.7627527562266
"RAMP2",2.13406318771489,5.17720025161196,3.34919540554022,4.03582622472689,1.29498826769145,4.53525048894452,4.9880893102361,4.78766230781561,4.7681366753465,4.59314458296327,5.89717264636329,5.52682627814864,3.41257831454289,4.15760159530266,3.81732650248107,2.07301813235563,3.3328368038685,5.27441449682191,4.00513046785373,5.04126488887801,6.6080551783579,3.29762870849768,3.76204046909019,5.45847715694096
"ANO1",0.953004431315924,2.96194553740885,1.4905136537342,4.61209885467962,-2.14739384019246,3.53892299651813,1.09979341204093,1.18077166323216,0.357563264632998,-0.928726090394195,2.36823195229433,-0.316177806546955,0.738949378011972,-1.29445552468671,1.29415901259679,-0.208345936236785,-1.20610245320402,0.843316594012645,0.804970444807929,1.18923629369649,1.05098222553615,0.612107113561093,-0.67040333472538,0.853915827815345
"NINJ1",3.84592154040662,5.07026051008329,4.5298022101078,5.61990008739144,5.80419298796164,5.74603860681899,5.16259676598849,2.76589113288009,6.1385441839557,4.61940714120015,5.55210650966316,5.69688130959306,6.60324652128436,3.14498936196799,5.99632998887413,6.64544228212875,6.39529248790489,5.07055248060482,4.67629562089368,6.07010376623825,5.29993330555092,6.57353964401223,5.27140326454188,4.52597488315159
"MAP1B",4.0992615354492,2.52593104775124,4.1662012526627,2.5900893746362,0.94147445176902,1.58797938576759,1.64697365704892,1.87499757212019,1.38444773674966,2.23194229996901,1.43817572767036,-0.0824078479892452,2.60781793624173,0.398098588240358,2.10601658882622,4.19837628158208,1.7149532264225,3.44027453017542,2.25209770303744,2.22506511293901,1.44827194697541,4.62362108657226,0.483859621631666,1.11774822860332
"TOP2A",3.9762719749404,4.4102325455982,5.39925314049383,3.93818226797774,4.65029928386622,4.90009877592898,5.69997909196649,5.9739854461084,4.04233790725589,7.20286824853268,3.29892513082671,3.82021981691752,4.04365946941087,4.53384986540883,5.6491728114102,3.8126522414938,4.59686956384949,4.77788782501043,6.10573254664886,4.6197357907083,5.04366384343417,4.57859459834447,4.35743236153186,3.7552828532957
"RAI2",-2.02942313411527,1.37228351288053,-0.368480318532472,1.35550121700186,-2.49204606969678,1.20059851287314,1.00692272730259,-1.68396550595075,0.271055093735519,-0.741794673181977,2.71377058673403,-1.53297099105341,-1.38276547115996,-1.45303592211271,2.02823319144275,-1.9207891675691,-1.67397355299633,1.98558422076539,-1.97311214250088,-1.01761857718786,-0.185488951268518,1.176661064113,-0.0955659998913489,2.80403083592837
"CCT6B",1.38224669356908,0.056611272235002,-0.402218089171182,0.58248856327231,0.231481562467182,1.31797547159777,1.6845674219721,-0.519782451469607,-1.02260136819208,0.870124003714598,-0.200143461681225,-0.996881381061509,-1.35827272061385,-0.0205775028466192,0.151027501810272,0.204316033649836,0.310828692646696,0.569559142006647,-1.54548295504132,-1.0264989281834,0.508124361384199,1.14067396663006,0.0836150539515612,0.135955074753041
"IQCA1",-4.13520189608668,-1.46973744403936,-3.06204701686305,-3.28225624816702,-3.68799290120175,-2.66239622211715,-1.4559301222851,-1.6694186547037,-1.28501337478683,-2.27121745251787,-0.575776592508969,-2.2535186781588,-3.47880932344047,-2.93614367520642,-2.09187882959386,-4.78898282096789,-3.55235098451899,-0.974656470014907,-4.09417716292449,-3.770586318585,-1.70339811010092,-0.511489104219943,-3.66586562776901,-1.0615832139655
"SERPINF1",7.54690988969861,9.08095073429702,6.06699543503643,7.89066556102929,7.55240781350174,6.17280551023042,6.45300717919343,6.25521934240836,9.55573372832515,6.07378596459392,8.29279555045368,9.25735012468219,5.74263684775094,8.17961057050339,7.41986750540904,9.068982443842,6.18174064708954,7.02436400911417,10.2157889977664,7.69860744216793,7.61819459868169,8.30439695779524,8.05566204214485,7.12205144771389
"DDC",-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.62058752854097,-4.4453966109409,-9.96578428466209,-3.83188996004722,-2.20539033163643,-3.66080969822489,-1.99367181178935,-9.96578428466209,-9.96578428466209,-3.60071469848296,-2.76071439648171,4.36075755751194,-5.7702398254484,-2.87329139780303,-1.37872313785112,-6.17161798714725,-9.96578428466209,-9.96578428466209,-5.07507495394713,-5.26723795845515,-2.7651210407478
"KDM6B",3.08314357246432,2.8697095626359,0.98660024811034,2.23944692494137,2.56578724815242,1.13077934595204,1.37608474573729,1.97090885845167,2.20309463418352,1.75892566615803,2.60601812243105,2.22822456253818,2.63872261435253,1.64271543272781,3.82799173129139,2.70462854445179,3.09539111485196,4.86614143549871,3.86762963955194,2.65702941710136,3.07022615672513,2.30900733919549,2.36580729882752,3.29421048733687
"XAF1",1.87896070420414,3.9062941583861,2.50912067589306,5.73871380226617,-0.936861574066073,3.42630501539728,3.23742910944736,0.827136122828178,4.43817306565284,-1.53219049822819,3.69208121333379,3.49938670222364,4.81349390600266,1.54425786067865,5.63896872577839,1.21691421936884,1.76111503381444,2.39194639634852,0.358542549668647,1.87426187956279,2.65565636542121,3.5460548294022,3.44399114211274,7.60180792293728
"DLG4",1.83781813563804,2.4394023949775,2.81791790555675,2.93100787664211,1.73706802187797,-0.233487946682991,1.77537087063161,2.63403559737546,1.91522257908692,4.15461561132689,3.13394650583377,2.81355341978068,2.74202993211484,0.536679590228283,2.284964164947,0.460449015590123,2.30717493832374,3.24139022435802,2.03528606841135,3.07878401321347,3.3975702503464,3.64694601683011,0.643662278530102,2.59327966212369
"SNAP25",3.53384986540883,-1.05953402706347,2.34331969439188,-0.179426431475521,2.28078413007427,-1.66571090883155,-0.582179342872126,-2.83545054404735,-3.07076043678256,2.8934224027064,-2.19164954972554,0.363103777821714,-4.02739732886453,-0.786795828268641,-0.0818152989366258,-2.30033466200389,-0.0313031668088266,-1.42869015930449,-1.58803582694828,-1.25978565475145,-0.0170389062679785,-5.44007869715385,-0.0648978585767212,-0.669967146439317
"NES",3.94330249422324,6.28899523053027,5.39546044581586,8.03266290853491,8.54199100263379,4.6520504655223,8.02819892789076,6.91670354054964,3.57353207022548,6.5738864808401,3.70380946652625,6.30281984901756,7.65758999015067,6.79454583302205,5.4319404781269,6.94013150505944,6.19689616784199,6.76667466146979,7.34348777239385,6.3036912617854,3.34912461961399,6.28406803402603,6.41965349357729,2.64694601683011
