"","PD_005T","PD_007T","PD_010T","PD_011T","PD_012T","PD_013T","PD_014T","PD_015T","PD_018T","PD_019T","PD_020T","PD_021T","PD_022T","PD_023T","PD_024T","PD_025T","PD_026T","RCC_102","RCC_105","RCC_106","RCC_115","RCC_117","RCC_14","RCC_18","RCC_21","RCC_27","RCC_41","RCC_50","RCC_73","RCC_90","RCC_93","RCC_96","RCC_99"
"MGST1",7.59201593871636,5.34876355735597,5.58288713457282,7.25768012384339,6.16049670536237,7.24261203240995,7.47566048386734,7.89373230291632,7.42358657435341,5.99573323796111,5.49828278520663,7.07425922896953,6.94872932012014,4.91269776234383,6.64948612801394,7.14762215205992,2.44387182839776,7.65528742114627,8.75895936776609,8.18284621120234,9.72812629612786,8.2518658159396,8.75752668803748,9.82223780161118,9.00694594651429,8.29558987762409,8.34070022993432,7.8012944845087,2.88576957376769,10.2472285387365,8.77755450980352,8.61633196376489,10.1230104227358
"PGLYRP1",-5.01158797427521,-3.30757280191029,-5.57346686188333,-2.93236128312464,-1.21424022557299,-4.29335894269059,-2.72737954533701,-9.96578428466209,-2.72737954533701,-5.57346686188333,-9.96578428466209,-1.7809089417538,-9.96578428466209,-9.96578428466209,-2.72737954533701,-3.17136841831198,-3.45798964446339,-0.302226180444814,-9.96578428466209,-9.96578428466209,0.264236151043547,-9.96578428466209,2.57313211780203,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.576280257621355,-9.96578428466209
"ST3GAL1",0.832687516439532,1.28154989336664,0.276198865032242,0.687956494044482,0.986228880227399,1.09153059312062,1.33399611819645,1.07107616201096,0.740711733399101,1.4494293141032,0.926758531986465,1.50131174924366,1.71413559385633,1.2147465226824,1.65580975435545,1.05032755355842,2.74652775711819,2.63017245928108,2.25429168632222,4.4343613460671,3.36611235243137,3.10450440529959,3.8238512419538,5.53918983647423,2.67604168737974,4.6462202716241,4.44234639504381,1.85239842028655,3.20335779222588,3.31048554625018,4.65826861805767,5.36355658550719,3.11286690866318
"IL32",9.57984577139622,7.89051357264287,7.37261262079637,8.94682149353336,7.77479364723472,8.09381895412162,8.17178227716955,8.81012494062639,7.34554718052381,7.62264488687124,7.22285285096118,9.78193503738457,7.34669987535554,6.8444986416106,9.40684488001473,7.69300597898482,6.05291577719142,9.78920920587879,9.84729385976656,8.12309192563118,9.38364165914415,9.54566147041253,7.9971851274825,5.7306671250591,7.84179075839515,7.91678115471233,9.56396080286649,9.47068124125214,7.40310578505073,6.76819756045053,10.3196506722697,9.20080299421257,5.78897275957759
"TRAF3IP3",2.29601682253322,2.37878903793411,2.73140049856243,4.34560927217331,2.13454953446445,2.10467213128256,3.78146463298515,1.8682916687728,2.86016825286164,2.15088457130503,3.94495212426223,3.28258807025917,2.80549883497892,2.91666771722005,5.78583822511306,3.2127249609901,1.12498976997866,2.94317119262738,1.5854433189362,4.25482076898885,3.8126009046006,5.06527071338182,4.30092906550743,2.02538322147792,3.11952218532947,4.31983466897724,4.04185624261982,3.49582305545168,0.633198686374004,2.59478738657447,3.95800743316478,4.60116164570521,2.3648525400612
"STAB1",5.17795764509956,6.38665577255177,5.45848043795954,6.42695238727569,6.59232247912415,6.78895971313636,7.04658927955213,6.19831734194196,6.43697798934232,6.00609601449727,5.81508864209923,5.34024179277852,6.51508478800068,8.09666772263899,7.11427331336803,8.16571601648733,6.03212288907194,6.55183897290472,4.41284925591011,5.96765280689404,6.0360856741757,6.08896839874899,4.61182156479038,3.99285904947068,5.37229047890512,5.06354608445538,2.34227027440455,4.23580363397575,5.09174214128893,2.48568442828527,6.43631177903926,5.48191242153794,3.18602507451768
"CD4",3.48297731978792,3.32926714089552,2.92998031535431,4.50468394585132,3.42236757416767,3.4503534839162,4.20875134321138,3.62889021902782,4.20092802247937,2.82598909619666,3.86304639891206,3.12614690155444,3.7367131004402,4.14004239904781,5.03742615236471,4.50849203844346,2.08099868569426,4.88171355658535,4.14901542664473,5.78086124186047,4.98281108789131,6.12827277679102,5.00139693429001,4.82888541194729,5.66905512008635,5.97110665583892,6.37000730566391,6.07598179901791,4.25103734334185,1.72726701073491,6.83883834307195,5.30381727163987,4.45226595448108
"BTK",2.26633679942013,1.9452331231349,0.808179083771471,3.5802661060564,2.33942247434663,2.24214516084958,2.41440618208775,1.89956236015469,2.81987251676511,2.34227027440455,3.64512520312669,2.04997920270779,2.31353610328052,3.31048554625018,4.02954122937972,3.26918279585539,1.43349363984688,2.09794783553483,1.98950236086238,2.93753272124663,3.20648694439261,4.59639850311473,3.81567788936053,1.42814239097833,3.71929298036574,3.4503534839162,3.67705715337153,3.41020540456781,2.00755433613827,2.88381629017539,4.25255190443931,3.65661077482308,2.74006405884686
"FYN",3.03755793542403,6.12269342325423,4.20327947639702,5.62325234512772,4.99371964337018,4.86349249361501,5.37750554762926,5.00409684158288,4.25633136547354,4.36394199090941,4.5528074051893,4.31621816492538,5.83342143550294,5.56867059322458,5.9083565904789,5.01573840286227,4.39513136704407,4.24267871601541,3.16043619766802,6.06136579182596,4.90693868464174,3.92134111283835,3.6838087219258,4.21497959762421,4.03218902476547,5.86222820019884,4.1835659121117,4.59042237493522,6.15057998463967,-1.7809089417538,5.09807420482856,5.60913440368232,2.7992945749546
"PLAUR",3.34638962502836,3.4463885811617,0.651683180632109,3.57179814170986,3.45825074863658,5.13754450882233,3.13109555164169,2.31063095723059,3.17008529198643,4.90212182917416,2.71611294212415,3.59586166415425,2.87006875178241,2.38432615868584,3.316290583922,4.02954122937972,0.390667685559667,3.11786124220233,4.37232530852358,3.87686069676784,4.41217180706179,4.40877978292586,4.40401751071222,1.82415684372883,7.36834057478012,4.78298510833843,4.25255190443931,3.72911766676647,3.15720543819248,3.30319624698775,6.16874230836418,4.27284436553142,5.43732762663662
"DCN",4.5497307703952,5.91793293563118,-0.413115187147815,3.37030379942634,1.76595900604575,6.0652491682396,6.10603418252004,4.92367214584192,3.29292895549713,7.26454581374063,4.45949719419427,4.07219157052538,6.6370740334153,5.24758578204306,3.22203170248449,5.74499524889386,1.89956236015469,7.28772161276816,5.39749495328906,10.1268993138459,8.19422005231649,5.37159370989741,1.88791513563813,6.79247797476148,8.12019121259673,8.23745377593306,4.85753319269367,6.98494246212224,8.11432016992091,3.04106771708669,11.0360506347349,9.67072882458947,-2.38835545662634
"BRCA1",2.96919654799175,4.42633185523656,2.7868054329789,2.88772021635919,1.78282789207489,1.26963165094044,1.97856174947575,1.47040671081933,2.58760502005953,2.27828217953273,2.14110576043013,3.53119428793739,1.87617311443746,2.42250213510056,3.01274743504729,2.63017245928108,2.43855900692367,0.791605724704551,2.09794783553483,3.02343279465228,2.7826182437361,2.08440448293435,0.67897330785417,0.740711733399101,0.832687516439532,3.05328514466902,1.49108345371826,2.61847360308248,2.47793631599449,-0.432454552356253,1.40108430150501,3.71929298036574,2.11136523092765
"ELOVL5",3.49069847838818,3.58388007347952,2.96180851473748,4.65024757735238,4.85603951326611,4.36464246433591,3.70055069041459,3.85109937011867,4.79602662613882,3.36331127390677,3.84909854455578,3.99918825571501,4.31404390292303,3.84609209367431,5.10143997589442,3.4608735928112,3.23741075271918,4.93409183950495,6.44113484813202,6.23172039644008,5.81098285667496,5.72112653811697,5.01216637902421,4.38963564099109,5.71179773069543,5.73202493022736,6.07062546400355,5.39817932750596,5.28876458605301,3.73237775034917,5.31219320034169,5.62266684764971,4.71759417682425
"ALOX5",5.71784090148577,2.30188025283903,3.55961417400753,5.63520297445213,4.09432053429595,3.86601776143616,4.84503835396662,4.65483648835314,5.0760031844754,3.07570375921938,4.20092802247937,3.97462108405866,3.72585019962716,4.63813177557718,6.3519286237648,5.06397743500601,3.63122071794488,3.14584046237516,4.71154997029548,4.0427318769274,4.37510895714347,5.56897453605654,4.48742203376371,-0.0276749584428483,3.81054592947801,5.09765293079622,5.35864241064499,2.84016106714085,1.88791513563813,2.92808602012301,4.08924389411219,3.58267642328381,4.32127873600225
"KDM5D",3.95242676071363,5.36635718824712,3.59943682303214,5.28210615246625,3.51740168727463,4.07304899063911,-9.96578428466209,4.39169899237382,-9.96578428466209,3.84106737753033,-6.50635266602479,-9.96578428466209,-9.96578428466209,4.88122410921979,5.74714567695818,5.02418668126576,-5.57346686188333,0.732052073300289,-0.619270551496451,-9.96578428466209,2.84016106714085,2.95065503791869,0.29983076182237,1.02219023963407,2.3704433048213,1.85239842028655,1.13815914522947,-9.96578428466209,1.75745001623129,-0.0573916638883367,2.81578034258224,-9.96578428466209,1.29337048420475
"NUB1",5.82504781266556,5.56684559029408,5.1957806568306,6.52138058372804,5.51951045378566,5.40636659522403,6.32212645181876,5.73093878834482,6.24433529017119,6.25154868549028,5.28247687274809,6.91648858722803,5.83316840213606,5.61591649235675,6.63330042022738,5.7246775539077,5.90306237912004,4.3848096471541,4.73665898889205,5.67301927059965,5.48803291608737,5.55339122479359,4.89825673181292,3.57664306286428,5.36880326384308,4.77510323208565,5.87112902215817,5.34308797760022,4.69882966020385,2.30480305578542,5.77770901459255,5.63578340737858,5.73554925465206
"GPRC5A",-3.62593428177746,0.29983076182237,-2.11403524324603,-3.17136841831198,2.51374338459426,5.49732494753973,4.04797455136936,1.71413559385633,1.69198075060328,3.48297731978792,1.07107616201096,-0.471928835421265,3.20804897901997,3.30465705618596,1.60928217991657,1.66493787744175,1.20851725980554,1.01506932171765,1.93016960815008,0.74931972457408,-1.39213709716876,-9.96578428466209,-0.913216233857933,-0.0724827538015237,3.82181224077927,2.60904573067554,-1.7809089417538,1.50639883152745,-0.968604803724466,-0.0424567992428948,-0.215914857265243,2.53131907235479,3.54361960839827
"CD6",1.02927618237063,2.10467213128256,1.38460245765075,3.31484151284709,1.09828479572342,1.95270630763022,3.0977793259229,0.783247097378116,1.50131174924366,0.29983076182237,3.21583388373373,1.91876784932515,1.94148196386898,1.4756037446846,4.50912574443665,2.24823120674876,-1.14880066140671,1.70531444108638,-1.21424022557299,1.68750866072073,2.05345893194152,3.84106737753033,2.98020813973469,-2.05289494843213,-0.664288089679538,-1.21424022557299,2.08780225897709,2.3953370500727,-0.833927324053294,-9.96578428466209,2.33942247434663,1.84036251865844,0.816394909169121
"TACC3",2.83207985267166,4.65998162590662,3.18919200596365,4.24648409657392,3.3278310517456,2.95438245257678,3.38694886483577,2.81782788059395,2.81372989448141,4.11528299539919,3.59705436845572,2.51121500147097,2.625504294584,3.80022691659247,4.79550722267666,3.88078346457353,2.5634022205888,3.64742964422186,2.66471037684349,3.45956276677073,3.44771142651469,4.16277398244944,2.98203526135794,1.32826202860941,3.15558734129687,4.91652441500579,2.32221660504549,3.62187604894739,3.07570375921938,1.04334450487717,4.3944455450874,2.71611294212415,2.74437640712083
"WAS",3.51487971295721,2.91092449689301,2.28421798317836,4.87435435351879,3.19392940637054,3.25866966866848,4.10022079099282,2.92808602012301,3.72694017779995,2.93564832306742,4.30895784543634,3.45167270039518,2.65558080965278,4.30750138673823,5.92317295573851,4.54046130236645,2.06039331222714,2.2144356975081,2.48310634496718,3.27515607854601,3.8944297595294,4.51607820047894,4.71704574868684,-0.0877333719335504,2.76786663217663,2.87794052163707,4.33992124532512,3.8798037721273,2.1013139010863,1.4756037446846,4.45687184423018,1.77019475495132,2.89743406292035
"ISL1",-9.96578428466209,-9.96578428466209,-3.8160371651574,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.2446850959549,-2.72737954533701,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.8160371651574,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"SLC11A1",3.22820300925709,0.832687516439532,1.09828479572342,3.96171592448356,4.02688856552704,3.59943682303214,3.31193899694826,3.34780736791062,3.8360250997816,3.64973041026389,1.50131174924366,3.10114578420201,1.54151483946068,5.04531190602877,4.79446785442387,4.82125100987552,1.03632749181776,2.91284144514327,4.40128913764074,0.177598929327733,4.18435964839982,2.73573878191235,2.83207985267166,-1.73216460790239,3.16526881174756,2.22063951287686,2.76574689179985,0.276198865032242,0.856786546288081,1.44413695658759,3.27515607854601,2.3648525400612,3.7719911892208
"WWTR1",5.12602296755415,5.83746394539897,5.06871379855387,5.70766282538605,5.41653577133035,5.4902813058216,5.47868064885324,6.71494608513337,5.55891045762773,4.78507968972467,3.41020540456781,5.74311099135192,5.770591219556,5.35547443607188,6.63431736439031,5.10143997589442,4.81562666002115,5.09470056313832,5.97707380948558,6.31761159246195,5.51510056179666,4.75974174307527,4.15307569905593,3.96541490744932,7.58489487280607,5.4902813058216,6.02881223290363,4.33849572765478,5.16152494808246,6.19635130814008,5.90474900922834,5.36039939527477,3.67931118873496
"MARCO",1.22094900446678,-1.14880066140671,0.288063200325316,-0.0276749584428483,2.42787430679269,-1.59509687785487,-0.758769964484555,-1.24810786159569,0.651683180632109,0.345964030342872,2.38708677001591,0.669933835668961,0.614474282837701,-3.04692104738749,1.63737839487229,1.83632813392398,-2.17788172527066,3.22357700580371,2.44652092029319,4.7724663417462,4.89243960068625,2.71611294212415,2.55114683733661,6.54505713310675,5.84777146784195,0.633198686374004,1.92637902519988,2.51374338459426,-0.0130430374755989,0.0717626693000913,4.39513136704407,3.1668760924852,5.29649411670168
"SNAI2",-0.267079617891743,3.37448310432147,0.379620962055708,0.585923976958601,2.42250213510056,3.02697706628104,1.54151483946068,1.35106289894039,1.35106289894039,2.2144356975081,-0.0424567992428948,1.25156762060825,2.63482556778462,2.52130205560918,0.0717626693000913,3.98011672288322,0.444667066841908,2.85817997382465,0.623866861852698,4.60353733277761,2.23909248294191,-0.232768962976124,-2.46593839757888,1.27560307933685,2.45180455572049,4.69827405092298,0.227741075839128,0.556797246592743,4.54417623950576,-9.96578428466209,5.14653303748752,3.94307739845636,-0.734563103950902
"CD74",10.2006178834513,7.786341515531,8.11842721572178,9.96108933739569,9.50213763216877,8.95117104360694,8.61110228012652,8.31714575834202,9.5212097796073,7.09276771007558,9.40748234651718,10.7609785284164,8.19840083905481,9.32005814261931,9.71577499388061,9.71106637084316,7.04167010184265,11.2802145758957,10.6318327598408,11.5417456820889,11.1123749945853,13.6166316585298,12.1513879501589,9.17105416961806,10.9788612979272,12.4548932675952,13.3640677454638,12.5817539640369,10.222808182845,7.81327455601041,12.8753732726587,12.8300003479007,10.1891092099594
"HGF",2.17344728605727,1.85239842028655,1.23939804156656,3.6725384900866,1.85239842028655,2.33656904176912,3.16848158457264,2.1798294908513,2.2144356975081,3.06539997747876,1.96014098031077,3.46349167726237,2.18935017019567,2.59239723519794,1.66493787744175,3.40612845656202,1.65122394298988,-0.413115187147815,3.00557963969985,3.26168124483959,1.24549566281992,0.714575238851626,1.57094860517333,1.4756037446846,6.67991636081821,2.7826182437361,3.48684306443981,1.91876784932515,1.33399611819645,2.13126021466086,2.90323113089,2.14110576043013,7.63343847612622
"RUNX3",0.633198686374004,1.20851725980554,2.23603333200583,4.00997413891734,0.177598929327733,1.10500752476097,1.23327453899093,0.215367972203479,0.94185751900344,-0.103146927103293,1.88401173758352,2.26933242973416,1.57579637532908,1.39011735366633,4.07219157052538,1.93772102576179,-0.886299500835272,1.99313087142926,0.766383141001298,0.964213777946939,1.52155333054509,3.73129187415693,2.60667910442159,0.0854246562526777,0.766383141001298,2.12134701687844,2.66243339556135,2.63946371690372,0.368489000645104,-2.72737954533701,2.69621643405639,2.02183502726224,1.90342396588874
"FHL1",7.95367847609799,5.04443783672761,5.09216514458783,7.66306704182302,4.75012409672543,4.58682477935277,8.27863994643869,5.93595470530696,5.91864860551865,4.61770988381262,1.54151483946068,7.57577368936405,6.13177466549642,5.51446947539702,4.07304899063911,6.12393514561938,3.60062657655569,6.41668776462727,3.70387589557646,7.25068687461353,5.93005130306331,8.78296873244365,5.60765580821725,4.60945949141939,5.38650058193927,5.81611326531369,6.37575191197374,4.95144791971979,5.82530227418747,3.34354995273888,4.92367214584192,6.09699971284245,0.215367972203479
"BIRC3",6.96383244122312,4.35550967403436,5.98278827541784,7.18210628226266,5.90113238429581,5.09131901392759,4.75814324788933,5.44065326615561,8.01391442693698,4.65883984670027,5.63955053994355,6.62528510331041,4.80843653778306,5.65222833553208,6.50447738690902,5.23806074453286,3.25716151983692,2.91666771722005,5.32015971010532,4.97686766602008,5.05792675941856,5.82936756643806,6.63953606979976,1.55630678422498,6.03013740717437,5.87038938082632,7.01882331073879,6.56118864308143,3.32062908470826,6.36773798356742,6.75450005980836,5.00184726986643,7.92256061774619
"PLEKHO1",2.93376146033326,3.48039439001216,2.48825791280799,4.52675743399086,3.63934794472206,4.14982839580908,4.23120197665604,3.07227733547151,3.63818971164694,3.01987979435658,4.08924389411219,3.62187604894739,3.45825074863658,4.14494369488099,5.38270183274866,4.70215882988446,2.86809407991528,6.30142302951192,3.57543335707406,5.31581979545139,4.78141217420869,7.15320746637548,5.12973636414984,2.2603268134703,4.35198161045256,5.37229047890512,4.11361716178545,5.33703310876718,5.88437813012256,3.66800562942296,5.73338145868679,4.38756933436332,3.65661077482308
"GCLM",4.20797091744265,3.84408430677884,3.38694886483577,4.26461149122333,4.14901542664473,3.93461085396445,3.46871363587606,3.9327226329752,3.76564082298086,1.91111630637822,2.46231412717042,5.3341749417822,3.82893617264046,3.96264155972697,3.07741392423814,3.69387719902599,2.94504579663449,0.67897330785417,1.26363540356833,3.34922371893827,3.79295943915889,2.9728764251071,2.8461924097082,2.50105692365951,2.31932890383941,3.95614960657247,3.52744572778007,1.93772102576179,2.37601248772974,1.69198075060328,2.86611670153433,2.82395311640506,2.98750278321603
"DEPDC1",-0.913216233857933,2.38156025476946,-0.356605546520108,-0.0877333719335504,-1.39213709716876,-2.11403524324603,-1.39213709716876,0.252173413202027,0.848798181244189,0.660837367696284,-0.338250400189295,1.67852267688349,-1.35475948735473,1.25761413004954,0.556797246592743,0.24000896473507,-1.46992925777492,-0.394031641158542,0.476122419880152,-0.619270551496451,0.434027674663597,0.24000896473507,-0.783389931257558,-0.413115187147815,0.434027674663597,2.06729452146853,-1.35475948735473,0.832687516439532,0.864730922314751,1.33399611819645,1.14469902515414,0.368489000645104,2.75296262523898
"RRAGD",3.29292895549713,1.88791513563813,2.58760502005953,2.33084518962342,4.56870099038946,1.41196851036013,1.26963165094044,3.10785522562114,3.49837853400646,0.276198865032242,1.25761413004954,5.67753643063805,1.47040671081933,0.964213777946939,3.37309134746948,2.92428995151822,4.33564045970802,2.75510121893164,2.59955584254637,4.29946447471022,4.11694690774659,2.30188025283903,2.28125313412649,2.3648525400612,3.14746952198919,4.13758549273043,4.2126471520188,3.04980499573531,1.15769051358205,0.0299828662157143,4.02511740940147,3.49198133018967,3.137667457054
"TYMP",5.16112180298374,4.24267871601541,4.7687665795756,6.10267912502707,4.56504875003326,4.39992301373686,5.04400060341087,4.21575624226016,4.69103159072868,5.09343341083685,4.85703547136089,5.3875348708338,3.87882341394817,4.20797091744265,6.51855087509881,4.77983752327645,3.42908029352227,6.74323219623937,5.39235177225177,4.84954897230363,5.79677942916051,8.01140059208838,6.74968174754216,3.56693689529116,6.38095450577958,5.49860192316327,6.00878715026549,7.25843412431309,3.70276834520663,2.8916136070392,5.9383093190086,6.18271215826936,6.08833243936366
"VIM",10.5746890731567,11.8301947045232,11.3163217003431,10.6060822127396,10.4271986393538,10.5679950409608,10.8610488990125,10.6754022470786,10.7715728264741,11.1723781261243,8.47525110116278,11.1616490185114,10.4943366008387,11.1992619280535,10.4990994380812,11.0983946856406,7.61662970594822,11.4457137730252,10.6201565801836,10.6271882163772,9.6908727548388,10.4888353107607,9.26416341758958,8.148024000682,12.461707344406,10.9313883250591,9.73929287954191,11.553639372589,12.0933551673035,6.87689752228928,10.4038971874088,11.386229497178,11.4062214841553
"FAS",5.66962209462388,5.12436949607905,3.90313470372418,5.67781828408342,4.99326676320546,4.72797489485833,5.02152414467746,4.94256142148828,5.07856714067447,5.37124519916016,5.09807420482856,6.28171679361771,4.60709354436642,4.6616926021993,6.31562056945633,5.19931898849524,4.04448155277207,2.60193417318867,4.96536872864737,5.19144421093541,5.54012028734548,4.91986443015226,4.73882186931048,3.10618078829194,6.17574414229081,5.34344335622082,5.37819946796244,4.73611776175452,3.79191823310844,5.64532698873641,4.60175593432825,4.05580301346242,3.54238188093655
"CD44",8.24012825547421,7.80497637995184,6.61118713748736,7.91427150610264,7.43380240283166,9.12464089872501,7.54435400696996,6.63779859801775,7.51033693245176,9.84657323364053,8.76125534989641,9.53644344772804,8.63876532493424,9.0510756792334,7.84021772822342,7.73193671171332,6.78569439559641,5.060090629276,6.07747801600727,6.22170311218309,5.78479186504406,4.79550722267666,5.69044503281117,4.05926874100956,9.53072039879012,7.31524921121948,5.67047213886299,6.46452124575146,5.13344022725452,5.67584415263022,6.86407468751324,6.34963066264237,8.79500387218679
"KCNG1",-9.96578428466209,-1.55215635563791,-6.50635266602479,-4.29335894269059,-1.63935479753978,-2.46593839757888,-2.05289494843213,0.0299828662157143,-2.46593839757888,-9.96578428466209,-4.608232280044,-2.82623293226329,-4.0350469470992,-9.96578428466209,-9.96578428466209,-3.45798964446339,0.956800118051576,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.710755714843358,-1.9378782880922,-1.18114943910457,-9.96578428466209,0.288063200325316,1.60928217991657,-2.17788172527066,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.68501351453148,1.05727696507325,-0.833927324053294
"SLAMF7",1.67400860861723,2.09119205151613,1.91494715047958,2.56584085376054,2.1013139010863,1.71852602646226,2.63017245928108,0.496717987935177,1.85638817681409,0.903809558578697,5.92697196069114,2.61140848102496,1.82822536035888,1.22094900446678,4.12854086864087,1.56608449051547,0.0854246562526777,1.40108430150501,0.791605724704551,2.75296262523898,3.42102127410647,5.24302161159407,3.69387719902599,-0.199255376063222,2.03245353722596,3.02343279465228,5.68428576186586,5.11274182853529,-0.968604803724466,3.52494126566186,5.85052441692171,2.91092449689301,3.51614125119857
"PRKCH",2.75723664714994,3.92988565964185,3.38556908753006,5.2483450752586,3.98468048425219,3.79919094423653,5.02817129540125,4.10190215595312,4.19148369193759,1.80364035689067,4.57234400829481,4.93974374856198,4.51670858371055,4.33635480664323,6.49922403919923,4.24420207293948,3.15720543819248,3.30319624698775,1.66038103524241,5.53203637337672,2.99476072854958,3.84709494026056,3.31918436694194,2.17344728605727,2.85219864253357,3.87489530576721,4.14331177904509,4.08414932684686,4.01265805704392,0.824564212089827,4.03307054443171,3.78251340814103,1.98221784631558
"SH2D2A",-1.63935479753978,-0.338250400189295,-0.940644722383579,0.971589535530062,-1.35475948735473,-0.734563103950902,-0.134477040860036,-2.05289494843213,-0.808437349299244,-0.597277823154395,0.0854246562526777,0.486456955768731,-1.21424022557299,-1.63935479753978,2.03948937190185,-0.833927324053294,-4.29335894269059,1.88401173758352,-1.73216460790239,0.799916202989014,1.12498976997866,4.06445177169971,2.99476072854958,-9.96578428466209,0.264236151043547,0.880489626687819,2.01827808502435,3.53244164668783,1.69643902065575,1.23939804156656,0.546956178141411,-0.199255376063222,2.3164354110105
"TNFRSF1B",2.48825791280799,2.63017245928108,1.72726701073491,4.24420207293948,3.20492321668599,3.8084880230726,3.71490488469812,3.02697706628104,3.55102375624274,1.84839759952819,3.13109555164169,3.25716151983692,2.56584085376054,3.84408430677884,5.01573840286227,4.52048510968595,1.9712216418545,4.40810042001969,3.88371855654118,4.52425177569806,4.18118207971062,5.45124408734212,4.69103159072868,2.19250981894195,4.07818283761127,4.40810042001969,4.58922417293047,4.82430962034426,3.95893545007629,-0.338250400189295,5.04268810783191,3.58628436541317,3.07741392423814
"IBSP",-0.182786075741673,0.623866861852698,-0.533242384273829,1.79118894150336,1.12498976997866,2.01113778318899,-2.17788172527066,-0.734563103950902,1.20851725980554,-0.103146927103293,-4.608232280044,0.202887833470143,0.444667066841908,2.20194745644116,-9.96578428466209,0.60502015306241,-3.8160371651574,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.597277823154395,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.94185751900344,-9.96578428466209,-9.96578428466209,2.81987251676511,-9.96578428466209,-9.96578428466209,4.13840492649147,-0.284545872884282,-9.96578428466209
"GRN",6.89070203585956,6.68132275689072,5.76953373839898,6.97144009003873,6.9933460274975,6.4314725318599,6.53482422084414,7.01949065355472,6.73268978854823,6.18707489075231,6.7787473833571,6.96012939346906,6.46484793930046,6.57578125139203,7.23103873186541,7.53559421198895,6.59471275425173,8.09966866586998,8.86177241107437,7.27910909063747,8.16651963161369,8.18582195583324,7.90177801368111,6.11105218456185,8.52509400578059,8.29191200572738,7.76520983819408,8.27445270318342,7.36938796037589,4.14494369488099,8.19244570738177,7.78784380590835,5.68091504315594
"GAB2",3.75926238045967,3.36190869257824,2.31353610328052,4.62941490961077,4.00818208224212,3.7867009012221,4.02865754991996,3.79399989430343,4.16679577096187,5.61090672024708,3.367510854907,4.44168265973541,4.0756181977307,4.14412796770733,5.00813725229196,4.96305790190894,5.66023840174443,1.99313087142926,1.57579637532908,3.6725384900866,3.01274743504729,2.21754093986252,2.08099868569426,0.696884090855454,2.95438245257678,3.31918436694194,1.59502618406585,1.54646235816709,1.63737839487229,-2.82623293226329,2.49595093694278,3.33213503775662,1.93772102576179
"MAP2K3",4.61535743937816,3.95242676071363,3.39657053282186,4.50404828535422,4.14657376684796,4.4647336049732,4.76770775963824,4.41825742508808,4.79810237203252,4.08669885927444,3.16043619766802,4.19306204671554,3.74642026577657,3.94026073406911,4.75974174307527,4.2862158173791,3.76139166287834,5.31799138469393,3.81465295677914,4.46342628302167,3.49965457781943,5.44065326615561,4.12771581140639,3.26017624257407,4.34347888926864,4.16035551679442,3.79815422743359,3.72911766676647,4.5571037009221,0.252173413202027,4.26536187875761,3.93366705238631,4.44300982513041
"VCL",4.69604947156715,5.84902345959028,4.72197411276289,5.50624013142269,5.40500527310571,5.86321989657642,5.84501325554294,5.50719207029563,5.09765293079622,5.90474900922834,3.64973041026389,5.7363613390931,5.83670683711398,6.66264701528478,5.12395583194017,6.27297496415796,5.92554850589717,3.79295943915889,4.35339387138555,5.9117155467072,4.7724663417462,3.3506386808415,2.65786862339084,2.10802256251641,5.69239929916895,5.46535416814627,3.44108503676099,3.73995608481389,4.91795679701472,-0.533242384273829,4.74206012223017,5.23077942275556,3.51740168727463
"TIMP2",1.82007682109751,3.42371261905429,1.25761413004954,2.68279799870165,3.06712239296616,3.26918279585539,2.84217431759439,2.98750278321603,2.46492960112985,3.42908029352227,3.16204886834889,3.27366507485719,3.72585019962716,3.44771142651469,3.22203170248449,3.93649660685157,1.91494715047958,6.00945915057617,5.42897983312363,7.72779115062838,6.94884610349031,5.24111560402295,4.32344212995092,4.17560443811936,5.89678043268987,7.5309212843902,5.40432413004125,6.12971576054894,6.71068247366884,1.55630678422498,6.60675312028687,7.24793700482711,3.31339098483339
"CUL3",3.68605224160798,3.86403753321931,2.72049737048235,4.36324117721599,4.71154997029548,3.91178743882337,3.92229300983837,3.65317469418748,4.25934782162631,3.66459661308986,3.71270582163856,5.30928534610913,4.3512749612217,3.69387719902599,4.53673677456944,4.03307054443171,4.65254385739768,5.36250495626375,4.71044829788053,4.8012104017597,4.26010095123252,5.33345951440849,5.23231538951414,4.03307054443171,5.31799138469393,5.42361178417458,4.56991635210649,4.2869550544525,5.20480586875336,4.87189292003955,5.09385591861264,5.38822398505047,4.67981786172977
