"","Pat02","Pat03","Pat04","Pat06","Pat08","Pat118","Pat119","Pat123","Pat126","Pat14","Pat15","Pat16","Pat19","Pat20","Pat25","Pat27","Pat28","Pat29","Pat33","Pat36","Pat37","Pat38","Pat39","Pat40","Pat41","Pat43","Pat44","Pat45","Pat46","Pat47","Pat49","Pat50","Pat79","Pat80","Pat81","Pat83","Pat85","Pat86","Pat88","Pat90","Pat91","Pat98"
"BRCA1",2.94317119262738,2.85618895081904,4.75333710805507,3.97645529070188,4.08074292649001,3.20960932423035,3.70719345423804,2.41440618208775,4.80172775636644,5.50782634743358,4.89922397735945,1.92637902519988,4.52613142728101,5.3575871918729,4.40128913764074,4.66112250219943,4.8605159201423,5.09807420482856,4.49575911045506,4.7192382114634,5.59278590435097,5.534528559509,2.27530509419877,5.22616168642658,3.63703054796503,3.69499159352052,4.22889563217964,4.95284606077852,4.72579567909578,5.19538697264956,3.96633817321799,4.94115327291128,4.14167801516415,4.28251393953742,2.29601682253322,2.71391572110716,4.37510895714347,4.36883817775088,4.66112250219943,3.98194396021303,4.40265396915153,4.88757400961563
"ELOVL5",4.94677763937674,3.73020518004041,4.50849203844346,5.05922547075954,4.08924389411219,4.60531653431967,3.98650195414996,3.18760940922653,4.05058876150885,4.96166962712814,4.56687602593516,2.90708294212449,5.29979413729573,6.08067897960384,5.06656283345944,5.0755754150834,5.07086156147196,4.63929005514716,5.67132168254606,5.2600633040882,5.24758578204306,5.49604684062272,5.95607989151391,5.26944464495927,3.84106737753033,5.02329971493436,4.15469661382774,5.45979224732081,4.90741948683271,3.74964152725378,4.64044740552882,4.54231996668034,4.57476758627166,4.8977728657496,4.82786982284415,5.17356721249363,5.37403093059631,5.12312814766234,5.2791369557898,4.87090716957184,4.95656782619333,5.11399214208786
"ALOX5",5.75518135455822,3.59347329337305,2.17024556472346,5.06440865662594,2.65099426933805,3.74103546167172,0.537047519404657,-0.302226180444814,2.52882133100913,3.40476690961225,-1.21424022557299,0.660837367696284,4.51985637480243,1.4494293141032,0.0440443327060212,4.15064090711739,1.82415684372883,3.14257681424455,0.903809558578697,-0.375197234747053,1.29924465779607,3.73020518004041,4.05058876150885,3.69944058337237,1.66948037187743,4.45621475957641,-1.02620507034739,-1.51045706435753,3.55716498397718,2.52882133100913,4.00459127697631,0.848798181244189,1.54646235816709,3.25111310917129,2.1861835863061,1.2147465226824,5.94183404967146,1.53156860881496,2.27232185276999,1.5165194976611,2.48825791280799,2.48052364638826
"KDM5D",-1.35475948735473,-3.30757280191029,5.98324445636452,6.3675632723871,5.85701058078627,-9.96578428466209,4.25557626494291,-9.96578428466209,4.63523200164529,-4.0350469470992,5.59338365250681,-4.29335894269059,4.63058020593913,2.31353610328052,5.90137377489318,4.37302172437071,2.33942247434663,5.76926924695233,4.77878680035692,-2.93236128312464,-3.45798964446339,5.51762215041507,6.52451820861151,5.81329379857228,6.67822687379562,-3.30757280191029,-2.54793176977619,6.39216284002873,-1.88363524330822,5.40057208389158,5.18590617924606,5.3366761474033,5.17596365008829,3.52494126566186,-4.0350469470992,5.22307496375805,5.91219475982578,5.66422681892347,-3.04692104738749,5.38856841876287,4.00369217745769,-3.62593428177746
"NUB1",4.82736176006918,5.05532582417327,4.9088609327405,5.97317500323156,5.35406421134056,6.39353632852688,5.03522799396638,4.8895222156318,5.76024756421064,5.58469197003795,5.2063697235889,5.34415385094887,5.13097204204263,5.39132093213677,5.02152414467746,5.54135995577765,5.78688382682641,5.04181244695049,5.24910396906684,5.47284515164157,6.74619182008013,6.19871022740098,5.88242296045009,6.85960932628903,5.43132208831996,6.57608370001336,4.92462250656328,4.60353733277761,4.81357599333014,5.21881990773227,6.36773798356742,4.49767622852715,4.98554596920235,4.99778918012736,4.21575624226016,4.93974374856198,6.8260526742909,6.11750804530693,6.95234521599191,5.4101036211561,4.87975477003701,5.99392339307226
"GPRC5A",-1.0862010350493,1.17056605679207,-3.04692104738749,-0.968604803724466,-0.783389931257558,-1.51045706435753,1.4494293141032,-9.96578428466209,-1.18114943910457,-1.14880066140671,4.06272616292883,0.978927776381399,-0.267079617891743,0.0579700686373299,-1.02620507034739,3.75926238045967,0.956800118051576,3.36190869257824,2.67378253401974,-1.43050890804128,3.20492321668599,1.43882511317562,-0.356605546520108,4.08159528090502,2.53630161932382,-0.134477040860036,-5.01158797427521,3.85009930419696,-1.31832585820717,-2.2446850959549,1.85239842028655,3.17488574575301,0.840765337323874,2.93941466130072,-0.575615328461903,0.74931972457408,-0.413115187147815,-2.38835545662634,3.68829227783301,0.566571640626761,0.642470537315822,0.311503115468269
"CD6",3.6826856523993,-0.940644722383579,0.808179083771471,3.22820300925709,1.22094900446678,2.42250213510056,1.25156762060825,-0.859875776090929,1.1833277060448,1.47040671081933,-4.0350469470992,-0.432454552356253,2.57555437330874,0.288063200325316,0.202887833470143,1.52155333054509,1.60928217991657,2.88186035842123,-1.11716134423275,-3.45798964446339,1.72726701073491,3.05328514466902,2.82395311640506,-0.913216233857933,-9.96578428466209,3.31773820098194,-3.8160371651574,-3.17136841831198,-0.471928835421265,-0.968604803724466,3.02165738827403,1.11169907219742,0.412510571249805,1.48078212440398,-1.99424073071132,2.07073278582443,4.58442138861596,-0.356605546520108,3.34212801783086,1.24549566281992,1.96014098031077,-0.0724827538015237
"TACC3",4.82430962034426,2.63482556778462,4.50404828535422,4.03483196952188,3.55593882799576,2.48568442828527,1.56120392076992,0.856786546288081,3.54485627488998,4.14086043889786,4.41893202298725,1.83228243570098,4.27135096956878,3.41967371652588,2.00036062868352,3.88371855654118,3.54361960839827,4.75333710805507,4.71484994895412,4.06617531893402,4.53735819732237,4.68991413198345,3.90120480571599,3.60418996147501,5.28654852093759,3.72694017779995,3.8084880230726,4.62941490961077,4.34631870129898,3.26168124483959,3.96726084851222,3.33356685113426,3.43842593538911,4.92652135194403,0.949348164288563,2.09457389798005,5.08962526240096,3.57301089820435,3.45562312740044,3.10618078829194,4.86596828884247,3.80642717700988
"WAS",6.0686923047696,2.45706891128218,3.02697706628104,5.40057208389158,3.04806176806926,3.50855542157028,1.52155333054509,0.824564212089827,2.82598909619666,3.44241275178282,-0.533242384273829,1.01506932171765,4.68767661450825,2.47793631599449,2.35078010073486,3.75499436450498,3.72366776968084,4.15550638879337,1.72290313856045,0.774839759827326,2.3704433048213,4.78821587089713,4.65024757735238,2.71171514862302,4.07219157052538,4.87140012899743,-0.413115187147815,-0.249822294406943,4.21420253467271,2.37601248772974,4.97181942144621,1.56608449051547,2.20507966574984,3.49837853400646,1.89180800103544,3.57905943566079,6.18032691358628,2.5634022205888,4.22349977993634,2.69621643405639,3.49198133018967,3.17168721868987
"ISL1",-9.96578428466209,-4.608232280044,-5.01158797427521,-5.57346686188333,-5.57346686188333,-3.45798964446339,-9.96578428466209,-6.50635266602479,-9.96578428466209,-4.608232280044,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.93236128312464,-9.96578428466209,-2.11403524324603,1.07107616201096,-5.57346686188333,-5.01158797427521,-4.608232280044,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.7809089417538,-2.46593839757888,-2.38835545662634,-9.96578428466209,-0.734563103950902,-3.8160371651574,-2.54793176977619,-9.96578428466209,-4.29335894269059,-9.96578428466209,-4.608232280044,-9.96578428466209,-1.11716134423275,-9.96578428466209,-0.533242384273829,-6.50635266602479
"SLC11A1",8.18418605589816,1.35670725293538,1.18966644665005,3.15558734129687,0.276198865032242,0.832687516439532,-2.17788172527066,-1.24810786159569,1.53156860881496,2.99837605443825,0.264236151043547,-5.01158797427521,3.13930576638392,1.33399611819645,-3.45798964446339,4.78769364724671,2.25126462889425,0.368489000645104,2.37323058358799,0.808179083771471,1.2147465226824,3.42371261905429,3.64166162502051,1.53655029553591,4.04622910920995,1.49620666592348,-3.8160371651574,0.595503660502742,4.27582652780642,3.12283834594571,0.0440443327060212,0.0717626693000913,-1.68501351453148,2.90323113089,2.10802256251641,-2.2446850959549,5.5966668477027,0.546956178141411,0.0717626693000913,-1.43050890804128,1.02219023963407,1.67400860861723
"WWTR1",5.9930176185038,5.41518401555378,7.00955992363072,5.95258983633103,6.2365117521409,6.32302773067315,3.82283210158867,4.06272616292883,4.93220293865459,7.27147236570613,5.52641316391559,3.01274743504729,5.83114253595438,6.43097099237183,3.09609314639378,4.91938775829142,5.29171405433827,4.31113978027586,5.3366761474033,6.30489429803271,7.48003079435493,6.08748405719788,4.79446785442387,4.87484613667084,4.08159528090502,5.93336018388543,5.66621690028703,4.69326391493855,7.30442890222873,4.83900217470307,4.57537284514985,3.32639353165766,5.30964914857245,6.60601279069998,6.50384163537418,4.23350464001073,5.04662201785226,6.2839402872689,5.27876537616561,7.37322188172426,5.8624761882084,4.9350353633219
"MARCO",4.92081730165144,2.83207985267166,3.88078346457353,1.64662350847658,1.09828479572342,3.17168721868987,-0.512513650651464,-1.73216460790239,0.926758531986465,-0.284545872884282,-1.7809089417538,0.311503115468269,3.01274743504729,2.84418476251406,-1.9378782880922,4.56199813771312,2.55606149049984,-1.05589120089205,0.29983076182237,-2.31473259348316,1.05727696507325,4.54108112323906,3.61835613412171,2.32797472500578,-9.96578428466209,2.61376736814448,-1.83135796444116,-1.88363524330822,3.02520601886874,0.740711733399101,-1.7809089417538,-0.575615328461903,-1.24810786159569,1.91876784932515,-0.302226180444814,-1.55215635563791,5.36110159043642,3.19392940637054,1.49108345371826,-1.7809089417538,0.774839759827326,-0.597277823154395
"SNAI2",3.81670209431686,4.29653082509808,2.84016106714085,4.34489949402218,3.83804412612874,3.57301089820435,4.41487969587872,1.91111630637822,3.20179066732609,5.99550713147523,3.51235332225663,3.51235332225663,3.70719345423804,2.77631458511622,3.09271486352265,4.42767321095672,5.32736401481114,3.23281422682296,2.97654693984849,-0.375197234747053,3.00737492992765,2.40626454061069,4.20092802247937,4.26611187619647,3.87292723365123,5.2215291223084,1.82007682109751,2.51121500147097,2.32509853776749,5.78845080988181,3.65775431882786,2.65328936215566,5.50338054026315,4.39650203366267,4.04448155277207,4.54849827701292,3.74964152725378,0.888304895208487,4.02688856552704,3.87784238913076,5.46273946447252,5.36180344398867
"CD74",10.0526509150887,8.73471300682994,8.28286139437991,10.1167091378153,9.48984996696786,8.61172936884624,6.22845316144989,5.89992482509774,8.53737761247101,8.27179448286134,2.8916136070392,5.52233828276142,9.95679866634361,6.9456896296039,6.80104222155881,10.085261317628,11.3379680403807,8.92792903722554,6.60408615392817,5.07643082706832,7.88631236105172,10.0064396941758,9.14124118048899,8.3689909161637,8.36115862878337,10.4412541808795,4.6235742674856,2.84217431759439,8.97516299089454,7.73944984878633,10.8110543266558,7.02957435683235,7.66512980317084,9.16282180702554,7.08396856397755,8.95061713191946,11.379969079563,8.02187388287543,9.60870022343433,7.73917978358725,9.20789529126157,8.16259777296169
"HGF",3.8360250997816,2.08099868569426,1.1833277060448,4.05145911327323,1.43882511317562,3.57664306286428,0.412510571249805,0.16478627814334,1.40108430150501,3.06712239296616,0.12565110166152,0.824564212089827,3.26168124483959,2.76998326260455,0.903809558578697,3.34497048755323,1.67400860861723,1.28747229511907,1.29924465779607,0.412510571249805,2.35642555908681,3.56936956603177,3.80333037765061,3.00916798887197,1.84036251865844,5.00679170561646,-1.2827897009804,0.444667066841908,2.42519072149345,1.02219023963407,3.45430751994023,1.31092173523034,1.40653667020517,2.16703672211749,1.29924465779607,1.90342396588874,4.01622886523004,2.98750278321603,1.52155333054509,1.66948037187743,3.13109555164169,1.84438565300257
"RUNX3",3.06712239296616,1.3790663992809,5.0422503438278,3.84508854950412,2.28125313412649,2.02538322147792,1.83632813392398,1.59502618406585,3.27067843671181,1.53655029553591,1.60454581636871,1.57579637532908,2.92238816500384,-0.997117491466879,0.52707033551266,4.82532771787134,1.95642843312336,3.27366507485719,6.19929935504953,-3.8160371651574,0.252173413202027,4.05232894028673,1.97489636376201,2.50360315630226,3.49069847838818,2.04299446361841,3.38832732379875,-0.394031641158542,1.28154989336664,5.45091429832205,3.63122071794488,2.69398867721952,4.12689028206315,4.42498925122091,3.12779833836582,2.08780225897709,4.39718687894321,0.12565110166152,3.99738274263174,3.48297731978792,1.40653667020517,1.02927618237063
"FHL1",5.0000450835156,4.76293342987731,1.48594198341242,3.66459661308986,3.30465705618596,7.81430046796755,2.76786663217663,2.74867590379394,3.96633817321799,5.43666157780741,-0.432454552356253,-0.997117491466879,7.62169293189235,3.87686069676784,0.911499848861108,3.08253228949639,1.50639883152745,3.45693753623852,1.54151483946068,4.2457238230314,1.49620666592348,2.16703672211749,7.72308750635237,3.65202751295585,3.1668760924852,6.15281212830676,4.09009124233395,-0.302226180444814,4.06875678516177,2.93941466130072,2.43055290956901,1.05727696507325,1.16414264884831,1.59024270806259,2.66243339556135,3.65202751295585,2.9412941496344,3.17168721868987,1.89180800103544,2.54374332276106,5.63287890469456,2.2871767517316
"BIRC3",1.80776706176642,1.07107616201096,0.112366523072563,4.53735819732237,2.53131907235479,3.53866231448749,1.86433474078243,-0.394031641158542,1.51146803927587,1.99313087142926,-2.46593839757888,1.04334450487717,2.46231412717042,2.63250088948452,0.840765337323874,1.28747229511907,2.60193417318867,3.27366507485719,0.0717626693000913,-0.394031641158542,1.25761413004954,3.30173395713938,3.97462108405866,1.92637902519988,0.864730922314751,3.79815422743359,-0.249822294406943,-1.35475948735473,0.816394909169121,0.334568275666133,3.77620929043742,1.11169907219742,0.651683180632109,1.84036251865844,0.112366523072563,2.15088457130503,3.85009930419696,1.76171078436334,3.85009930419696,2.22681676504987,1.09828479572342,1.5165194976611
"PLEKHO1",6.25891459401016,3.81465295677914,3.40203995474896,5.38201007514585,3.58508272029882,4.29359119789613,1.96753753607086,3.15396742753934,3.137667457054,4.03922614641092,2.87204072453461,2.17344728605727,4.81716274943467,2.93187212658906,3.02520601886874,4.20484498579147,3.55102375624274,4.19542634590232,3.34638962502836,4.66738124582579,4.82990028662661,4.91986443015226,4.3848096471541,4.28990822070734,4.40401751071222,5.55584682427308,2.14763232682386,4.73503469797415,5.82453875493692,4.80069286156155,4.9088609327405,2.9487877129869,2.84819726695259,4.18832179260413,2.70287913851321,3.64397160076162,6.27521196121954,4.8475459938959,4.28547620132635,3.48426705261196,3.75712995077443,3.54979236743387
"GCLM",1.64200835725712,2.43055290956901,3.30027018363628,2.17024556472346,2.06384804338205,2.87006875178241,2.26633679942013,0.705756782049797,2.48052364638826,3.25414048420073,1.68302266506368,0.0717626693000913,2.53878645466232,4.10190215595312,1.98221784631558,2.60193417318867,2.26933242973416,2.51878689625372,3.32926714089552,1.50131174924366,5.15829662855486,3.2312787913429,1.31092173523034,3.07399156457159,2.65558080965278,3.86304639891206,2.40354041774525,1.85638817681409,2.67829730860359,2.51626734437183,2.47534433714261,2.24214516084958,1.81188199621867,2.29307614674767,2.94504579663449,1.91111630637822,3.27813347108124,2.64177721169212,2.26633679942013,1.87223777364246,2.13126021466086,3.08082818459605
"DEPDC1",-4.0350469470992,-0.267079617891743,3.38003674428854,0.465713319595964,0.824564212089827,0.215367972203479,1.25156762060825,-0.199255376063222,2.73140049856243,2.05693028838267,0.87263179113525,-0.968604803724466,1.11169907219742,3.25565179278319,-1.59509687785487,1.41196851036013,1.5854433189362,1.65122394298988,2.48568442828527,2.33370995434728,4.5379793525205,1.77862912589557,-1.43050890804128,2.15088457130503,-9.96578428466209,2.40081114140935,1.95642843312336,1.92257845650856,1.61870851231379,1.33399611819645,0.357270475679559,0.816394909169121,1.53156860881496,2.88186035842123,-3.30757280191029,-1.21424022557299,2.06384804338205,1.93772102576179,0.651683180632109,1.03632749181776,1.68750866072073,2.29601682253322
"RRAGD",2.35642555908681,3.04806176806926,4.30750138673823,3.8238512419538,2.96365907302211,4.17000514894051,6.31035829961859,4.19148369193759,5.95491747763053,1.22094900446678,3.98741182744001,1.90342396588874,3.56205921321811,4.27805911110695,3.8279206192824,5.60172622571049,4.58321819014675,4.52550514881967,6.10246917464529,2.88772021635919,6.91815960284223,4.12441085597014,3.6838087219258,4.19306204671554,5.66052365464019,3.16204886834889,3.83299125236982,3.41832489907452,1.35106289894039,4.33778244026712,2.84418476251406,2.58760502005953,4.668516287811,5.06225125844772,4.0427318769274,4.99190726909723,2.40898352943074,3.1668760924852,4.62005849861789,3.15072213308598,3.09946353699544,4.3848096471541
