"","Pt1","Pt2","Pt39","Pt82","Pt49","Pt85","Pt101","Pt47","Pt52","Pt67","Pt79","Pt98","Pt65","Pt90","Pt103","Pt17","Pt38","Pt48","Pt36","Pt46","Pt26","Pt106","Pt34"
"GIGYF2",4.74890368275001,4.49648263164313,4.83572579149367,4.63139921828878,4.35332161337622,4.47046400789006,4.25607478782726,4.82562217167781,4.59598437338854,3.76536413440898,4.9242343432485,4.85251155784055,4.77172286616827,3.20646625105144,1.29543399689445,5.88490296468604,4.84834125965207,3.71702363605041,4.55619287753003,3.6598677346135,5.33723093896672,4.28807337361443,3.7209309293727
"RXRB",4.13640528034854,4.16336455808716,5.07841648107537,4.74809041194346,4.40312705974567,4.98872989183066,4.78080595408606,5.49245956966066,4.26914197728539,3.74993116057661,4.78490461716349,4.74794759892913,4.96914824627941,4.23284522594266,3.69841644412173,4.43863193115639,5.83525247436977,4.30305730750164,4.73829869011056,4.02554530953186,5.66437056435167,5.36856243632656,3.92847335293697
"COL5A2",4.36861295911427,5.4824368640755,3.21995937882543,4.36988356258804,5.45862328869532,4.71061240853568,2.59536175058879,6.62183286280314,4.91149590792798,2.25275250746071,3.1686516496314,2.1196378382796,5.77377398959152,3.08019599170134,4.26024613588261,3.0569639600739,2.14787077849387,4.14165657851237,8.16722232349111,7.00374483399477,2.76705940759934,5.92798159592174,5.03738990129768
"TAP2",5.67453629565725,7.48888026158138,2.42425108449089,4.72553382420391,5.0077251359667,4.23109415890968,6.22001849245283,6.42742870940398,4.83680724133979,3.13571776010256,6.22339679864306,3.2096433720819,6.38388078326374,4.58072697056836,3.60615785033641,4.49917632992442,4.55295660057229,3.99123024499765,4.12079653662124,4.30798968519466,4.85437515062647,5.58792215722728,4.16892060243372
"HLA-DRA",11.2822493840827,11.0736335099973,5.83612703718462,10.3195641854311,11.0897181874919,8.20821564284681,11.9647721285274,10.6599811932682,9.32327156981882,7.50230666931491,10.7091429409677,8.5999713329304,10.3837269180888,9.98273483084792,11.552487763579,7.00177035369021,8.18177345197439,9.68238793739638,10.5057946603964,12.3054149976949,8.28949911647623,9.74622808926814,13.3804183254072
"COL15A1",2.79787627028267,4.92785052884161,2.82981582894758,4.04483679190904,4.90477295276245,0.382497128152794,2.87543435473031,5.41658255206783,4.02277292655095,3.30031594954081,2.69377333164228,1.05411150867826,5.36188207554469,2.09515915516011,2.41274404883362,3.23216214591597,6.68339476950136,3.23223416300743,6.83446880143227,4.38974888430927,2.94385657570959,5.96006257102256,4.28210658115941
"NOTCH4",1.48008442615191,1.64024667630111,0.800614811392271,1.84618601211483,2.20938018072698,1.93792765739692,2.4049087330787,3.53063146370366,2.26449635590943,0.502237279736751,2.23966612686546,1.61744551781957,3.02367922025595,0.437844670333936,1.31316551644835,1.68321663356047,1.70193118488616,2.50248341183085,3.8308349190096,1.72232614259067,1.29441274915412,2.77966676268574,0.658921252449498
"AGER",1.80180407131469,2.32236590418232,0.602487526142231,2.19447837694974,2.14475801640346,-0.0691006019039267,3.98599921088012,2.57792107730382,0.803687126921711,0.213936859007984,2.56531167701059,2.05310316557587,3.4344083272296,1.99881159941284,1.89383982101905,2.24069575957709,2.37212411376144,1.59197012941214,2.24197473148051,1.98671380456586,2.90279721490247,3.09939873546268,0.958439638336088
"HSPA1A",6.07169402381605,5.96056772189664,1.59582796308494,7.31657164904077,6.35533928089412,5.64070903492731,4.91357810220391,7.22601785527694,5.49611415335638,4.6541818348424,7.12296252493517,5.97400564782454,6.00550328909155,9.11357476269185,4.63240043483606,5.10852294642267,7.09926866154544,4.80451241665789,6.84636302108484,5.94391157256998,4.74547298526125,5.84840213900433,5.07260985002292
"AIF1",7.96664506571499,7.71077935348967,3.52994543065653,6.66717442213178,7.57994420812758,4.69098868379159,7.40952221346646,7.77282182217532,6.26931834218908,3.77314617258783,5.9135850142693,5.44279101763607,6.41005309928732,6.66809228273779,7.89024066943413,4.1188681955421,5.28959042525617,6.35634626583641,8.20182675561458,8.30433759781337,4.91542947922136,6.57731222761191,9.01601771729394
"LST1",5.56783619458705,6.49743058743843,3.31293189450769,4.94202149774384,5.63142242676026,2.91162963509287,6.6232759290361,6.30036395025629,5.14824265311867,1.94887758639198,3.97366270070638,3.27821907055781,4.70197085927393,5.90549273793017,7.14861970784711,1.89986742127652,3.09659559111528,4.2555988039847,5.7397522416371,6.16817695265641,3.28128312621857,4.78936372338902,6.64484597556862
"HLA-C",9.22965872932759,9.38590492250789,4.68611460988112,9.07786765457172,10.3796291166416,8.25080601747761,10.1572282679525,9.50502213280535,8.38469644863383,8.21161297502855,10.730735474164,6.96264498630189,9.52380050285417,8.54646674985175,8.80966069255543,7.85499968845878,7.32683709771436,9.03012461031788,9.03821875719589,9.90044158170334,8.2220538468733,10.484936836165,10.4815175921536
"PRR3",3.16025798756955,2.70425979638979,4.9272975926029,4.44076559393458,2.89383451745313,4.25880327778625,3.58857176164973,3.53327998391663,3.63600200830976,2.15157415272662,3.87017356112656,4.36114789497768,3.57019421641153,3.31688558401159,2.54252544750635,3.93734697622538,4.83374370180548,2.44152510679869,3.05915214794549,1.85666126010284,4.64971481060549,4.71665257995081,2.04662574778669
"HLA-E",8.52425829603552,8.78661240986504,4.90574434072354,8.73376452052788,9.39808204139483,8.79772770075272,9.83596863438092,8.99550624156766,7.9318041921364,7.51052155365607,8.78014772426661,7.65019928773577,9.04539668606519,8.46453578146895,8.51772978215676,7.22109161773971,8.6749201888625,7.98164327979917,9.07541557073859,9.47168352815635,8.76669266414678,9.15123504980541,10.0842480404738
"HLA-G",-0.387400309287123,1.20181004982537,-4.50022515811929,5.43327107324519,0.656864934664906,0.194370780376711,-0.747812276946127,0.510951749252557,1.29903376394919,2.61098845593437,2.6938065176037,1.78105854329866,3.47382089507981,0.884026850179843,-1.76145018522233,-0.438020096236358,-0.256028855802107,-2.45980788435586,0.285251839657996,-0.162362948594819,0.316451377789084,4.30489031145031,0.514799033426745
"HLA-F",6.36506250724796,6.36010491370506,1.56261549266176,6.01506860774549,7.39998538697608,4.83103424627594,8.2652154085882,7.99213388324401,5.58480150677947,5.72939902188236,7.81732520757821,4.9771775482558,6.90968938000942,6.09913000576817,7.58040764164589,4.18026739068403,5.04565240930969,6.29179103225254,5.74881869349948,6.87347440244675,5.6577464025049,8.11457662097758,7.57794134139872
"TRIM27",4.24180655765538,5.0176898790149,6.17447970270605,5.47978742658239,4.75776634675658,5.71554974190296,4.85086330226122,5.58463061100485,4.78536557369941,3.8412617800582,5.45768069724793,5.64763091250595,5.99881811345277,4.47580218339321,3.81174291267203,5.57224508252534,5.97710823020324,4.21712326172939,4.82283960784675,4.56245574684031,5.96998736864357,5.88653759000167,4.82436739572971
"KRT81",-4.35987748279596,-9.96578428466209,-9.96578428466209,-1.84062759387847,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.74297111320916,-4.1492862408987,-9.96578428466209,-1.12034889249728,-4.59755867367843,-1.7658273949759,-5.476729036234,-0.374124549390396,-9.96578428466209,-4.03622085494832,-4.95623203989562,-5.68122046190336,-1.1597747360903,-4.89788950898657,-9.96578428466209,-9.96578428466209
"ACOT6",-4.85932056624643,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.23987735574126,-9.96578428466209,-4.63474303991901,-4.70933303623018,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.68884007580821,-9.96578428466209,-9.96578428466209,-2.94674420773474,-9.96578428466209,-9.96578428466209,-0.936810144351365,-9.96578428466209,-2.31723839879632,-9.96578428466209,-2.90228927519726,-2.35610363587787
"DENND1C",2.25032101296702,2.04767075017609,-4.07158758579119,1.11886901459754,2.55438097570863,-0.705749491106478,5.54619476551856,1.66406183399566,1.99082474940352,3.99246494731458,1.80041451161713,1.60645044467375,1.3230743773137,1.19748833169601,1.8943269023509,0.772471076394322,0.254919722855603,3.28639423689084,2.166594179335,2.56961327378528,1.32879663113353,1.63938857412364,2.3831662187259
"SERPINB5",-5.37076702452434,-3.85048781526549,-4.75960240910002,-9.96578428466209,-3.29537420817824,-4.7649664099793,-5.60318780669744,-1.51999318396411,-2.6768670528531,-1.49349599187943,-9.96578428466209,-3.92387597477496,-9.96578428466209,5.46902920253366,2.77661346788824,-4.28415268694838,-5.31626651373023,-4.37406876296436,-0.3777094621261,-3.02726536763611,-3.62607370804452,-3.5198209955161,-9.96578428466209
"RAB12",5.75927450073554,4.57128636947402,3.65018037837656,4.62700259106916,4.63280354019886,5.40643181411581,4.40595936559726,5.64311690706731,4.82137881881424,3.14308783963699,5.31359555372806,4.73686702164753,4.91853135758655,3.54712026687152,3.1414487818563,4.42887904537425,4.70986031724292,4.12480759646018,5.25365143459969,4.8226258356882,5.5295754417264,4.29675903770724,5.05323926695213
"HLA-A",9.79300575902817,10.1832120818129,5.68204668490264,10.85455569666,11.3134095978526,9.37112772397449,10.6604657307058,10.5694752827958,9.1783911906081,8.73783557481614,10.8410758869895,8.26914260443552,10.8759750422972,10.0169446627604,9.66141748728191,8.95584798998376,9.31605000174415,8.89812159723054,9.14586805565597,10.6205633466446,8.60856677035037,10.7577893496279,10.7979222833056
"DIO1",-2.66231309433526,-3.46337250444873,-9.96578428466209,2.29911286427606,-3.91476703806155,-1.66140832286359,-1.3702802750389,-1.38122034220118,4.7568809292713,-2.03255785303344,-1.12027183618751,-1.89599545060152,-1.19107000235728,-9.96578428466209,-2.93119612525194,-5.67814750151386,-1.36362448464192,5.54519978698172,-1.87081942139826,-1.92277828996996,-2.10074546195973,-2.07519404138334,-2.28407416871861
"CRIP1",4.9300117732189,4.79858444562842,-0.0265749514606174,4.24338259126525,6.7043545952143,2.18409965379311,7.48915126169711,5.36409372599985,2.66453917911354,4.69218063625576,3.23273079672623,2.46178787751993,7.16431529277097,5.24957997946363,8.06383214632746,3.19718327232064,0.932483855612833,2.83756197677273,9.32892482729549,5.86608494791209,4.73267117030841,5.42052852713686,5.14672209463833
"MAGEA12",5.58494819360392,-4.1954660250772,-9.96578428466209,-9.96578428466209,3.54707027968086,-4.18085578649005,2.55262404753437,4.81161897423533,3.1961447705624,-9.96578428466209,5.28927297295309,-9.96578428466209,-9.96578428466209,4.27609844922959,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.668751032014222,-9.96578428466209,-5.61415118077146,-9.96578428466209,5.25132265756299,-9.96578428466209
"PTPRCAP",4.22237302018416,3.4659689965665,-9.96578428466209,2.01630323175732,4.73598609975636,-3.01323298159778,8.55125292733001,2.11487058756644,1.54520013924707,2.07876981782515,1.79019510340043,0.963941868613102,3.38619071745525,2.93328136599269,5.2321311646348,-9.96578428466209,-0.760010392447999,1.30270015458954,-3.82513533943799,3.39425390150683,-0.339605859762287,2.71592519302404,4.48171212152708
"GPSM3",5.07962454243656,5.22398676045116,3.8192799592532,4.66273579025933,5.34362187928322,6.1671486133433,7.87673935653227,5.25191078170885,4.14728640707566,3.38534862296801,3.97179236119906,5.00262317269141,5.36863461049986,5.44740714627654,6.13114153402743,4.2684992492773,6.33326924362582,3.9211678548531,5.32503303679073,5.94958014811683,5.69852697945563,6.32691803110681,6.21779485380621
"LAT",4.43486998969132,3.39300850773991,-1.27487424997333,2.53463454055658,3.89375574982746,1.59752225786666,6.46292862295493,2.7656841472558,1.69058800293754,1.49137909686513,4.4710174965368,2.097879389745,4.18072559600916,1.84557249291739,3.81373186806883,1.60567258504414,4.2015609764704,1.35778684797729,2.2760018995989,3.79871675970266,1.84470272223548,2.83554169728298,3.63410882154333
"S1PR3",0.692699711211384,1.82808790862721,1.01144012324341,1.60162821129973,2.06830300815814,-1.42580314867294,3.65908115794745,2.67727480709691,2.04481229689309,-0.542203589284454,0.664487990642686,0.939384989387172,3.73453006935115,0.740725797011896,-0.107794447138946,1.05668105542091,-0.268475245670743,2.07055892177508,4.55382432279757,3.58338003899847,0.250987853604839,2.80716449241643,1.99667870808193
"ZNF134",2.78306726043841,2.51479370185299,2.56499092288236,2.55041288303025,2.5660393726757,3.79395533695724,3.22878884511608,3.00022080628445,2.73783467698986,1.70744158321033,2.42472260178861,3.05767081072458,2.7794434932284,1.9941434566625,0.963444237454939,3.21078048317475,3.18903518814564,2.01549775499575,2.76126349587895,2.20578946353125,4.21655703073393,2.97379489388865,2.55459588974197
"KCTD11",1.71789741400166,2.05577745341397,-0.325004156773749,1.20018323970448,2.357321676149,2.03497722541195,2.80864286856746,2.98654394942996,2.08113627591085,1.6219641289539,1.48275071015952,0.154902520122443,2.69160551936834,2.58814918452549,1.47743931322196,2.32938273655999,2.12589583934706,0.951386389134195,3.36953812391925,3.31414303842833,1.14685987615971,1.77852883829787,2.79439235460482
"UBD",7.77051168994293,8.84891200352971,-2.88067871082042,6.98637679539123,8.87496766869458,-2.06880011947821,8.86043382254855,6.34164779868588,5.99398101429532,3.69994671029748,6.05296522103749,3.71474894396658,7.64309677499215,3.37861250107889,6.95388793929187,-1.48064390319031,2.22944781123862,7.18571833622873,1.16769969418918,4.49856980813458,4.00744234003995,6.56988973207131,7.2984344723425
"LTB4R",2.34083004462377,1.36946762351832,0.289600518044397,1.81375779002611,0.565823901450796,1.07322505606127,2.49831879998655,2.58864701175741,1.53181802871872,-1.15450611388142,0.984925868776933,1.93445320396069,4.29465389491464,2.16285802293489,1.77459245166429,0.493175077940688,2.56340501568269,1.1113756219153,2.50607702470702,2.29150728182915,0.967891831013087,3.18636328075406,2.14724537420474
"ITGA1",3.00722601461479,3.26777952669101,2.34777020630589,3.67642988930173,4.67972782371912,0.869484660352763,2.58163120849586,5.06543049178544,5.64158642294479,2.06844403161539,2.91779694513727,2.00255101337852,4.44867104273056,3.26683738475364,0.240775211976647,2.70141021067519,2.91661108255646,5.292795446901,5.42613137064149,2.79415981647177,1.78421958104573,4.82160732879594,2.83393225067201
"TAX1BP3",5.21779404730361,5.66389077221903,5.99672054763855,6.38753372062833,5.79554785218926,6.38281785460233,5.5907904230303,6.33278849624201,5.56480497977055,6.05648316550839,6.06222232971226,6.78634016172898,7.55214323337917,6.57376077049292,6.6688840539364,6.64615056976282,6.94946444742995,4.22477618192717,7.20288581415378,6.21800957351169,5.56216827468672,6.48005159333024,5.76052456055308
"COL28A1",-4.94228021850536,-3.18733509826959,-0.565974764641373,-3.56028193957668,-1.67733861444226,-9.96578428466209,-0.669022110175939,-1.55963910918185,-2.16842421279086,-0.534307973028032,-1.75909759658373,-1.37967314691931,-1.48494848077547,-1.90949736940564,-0.805420774559244,-3.86116722678816,-2.4435486242913,-1.66704762742201,-1.67923962822809,-9.96578428466209,-1.79199050224591,0.625499629720388,-6.23373952097774
"UBE2QL1",-3.95204402563056,-3.08871141738607,-2.89969278346498,-4.33185270869721,-2.53999849863364,-4.68561142928118,-2.99810032779155,-1.11124557966215,-1.8671984901037,-0.171008945414066,-2.16767069848938,-6.75559378813531,-2.34052278539696,-3.09775615397519,-0.874217895497287,-9.96578428466209,-2.39381245595044,-2.4109086938938,-5.08666364568703,0.636200062452103,-7.38011464550744,-2.86855984555098,-1.98001689884914
"IFI30",9.23669613892269,9.77265119631648,5.28102179155526,8.38761288762144,8.26694677002406,6.30353998163257,8.83781895286821,8.69596593841065,6.9133650599416,6.04941793122526,7.66160969996082,7.32361080210865,8.25403003083717,8.533088992605,9.45099041254685,5.30040897512431,6.33214517001045,6.85645569437196,9.87604437661893,11.1288760108735,5.81844836762174,8.03379436164292,11.026251944757
"TAFA5",-2.24380390755008,-0.3576892418187,3.12303128950461,0.0740202137865006,-0.297969022134853,-0.1069642077226,0.897690067586511,0.909179544642328,-0.586816379247985,-2.1546391357725,-2.4089700949059,-0.940043824344229,-1.67680419527344,-3.33112858256174,0.821307135164681,0.539552827075224,1.94214224100763,-2.35069276966964,1.81910014690124,-1.88281897942663,3.09706575956785,-5.5751936142251,1.54813913611679
"PPP3R1",5.57179210152846,5.36054661511929,5.06506228930272,5.06482634588609,5.05067324389834,5.09048453906682,5.2816643723157,4.92955482447885,5.66693732071812,4.025842682116,5.03946835836214,4.85492528196223,5.98715324260794,4.69956005221884,2.5239557824279,6.39411743534963,5.14671082353104,4.36316958010101,5.90505765372969,4.9173374849729,5.88595520826968,5.23424573800264,5.04658725560742
"MAGEA3",6.83281359802155,-9.96578428466209,-5.47660718939376,-2.02372327050485,4.15080711667235,-3.30322349243774,3.16586570828138,5.63524603801986,5.90512245516047,-9.96578428466209,6.12933747492274,-9.96578428466209,-9.96578428466209,6.00059789350435,-7.51135733207495,-9.96578428466209,-6.68589632078476,1.69802046967533,-9.96578428466209,-9.96578428466209,-9.96578428466209,5.62678738605633,-3.87776929132357
